"model","log_marginal","post_prob","rep","n","tau_label","tau_sd","seed","true_model","chosen_model","correct"
"x1",1.41957830233632,1.37267280691721e-05,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int34",-5.38677090405618,1.51917263220621e-08,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int13",-5.93675443366454,8.76500798279138e-09,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"null",-16.0804508758745,3.446679689868e-13,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"x2",-17.8824151017707,5.68614336159327e-14,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int123_4",-20.6549276351863,3.55411037417108e-15,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int124_3",-21.1963063474755,2.0682980546834e-15,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int34_1",-22.0381283058121,8.91280679314529e-16,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int13_4",-23.5355736983117,1.99380289068351e-16,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"x4",-31.834526655979,4.96012642711913e-20,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"x3",-32.1799949149589,3.51121794711896e-20,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int23_1",-38.400268176315,6.98276512748219e-23,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int14_2",-40.0705179947326,1.31415670373372e-23,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int24_1",-41.4023543938337,3.46926884364011e-24,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int14",-53.4725292585353,1.98713611529654e-29,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int23",-54.0454529153043,1.12049528619277e-29,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int24",-54.9589477115593,4.49453001023332e-30,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int23_4",-62.3753096939298,2.70270845238041e-33,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int24_3",-63.4990904364613,8.78511446530548e-34,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int34_2",-64.440676086925,3.42627306588842e-34,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int14_3",-65.3993386960528,1.31365127327474e-34,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"full",-71.8970776357552,1.97946544478192e-37,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int234_1",-95.0277258898186,1.78252251925601e-47,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int134_2",-98.2823307950232,6.87983581480759e-49,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int12_3",35.8419837571012,0.999244840833899,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int12_4",28.4624781471715,0.000623438113508846,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int12",26.9075400579804,0.00013167166195355,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"x1",18.2520758661529,2.29335866399232e-08,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"main",17.4935973016416,1.07415987461114e-08,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int13_2",17.418641317718,9.96588691904614e-09,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int23_1",16.8324139703019,5.54524390164729e-09,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"null",12.894005637344,1.08016884376999e-10,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int24_1",11.9121159092592,4.04633984551759e-11,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int14_2",11.9017817052255,4.00473946758918e-11,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int34",10.2436190594945,7.62857430430415e-12,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int13",8.9889698353453,2.17548526441299e-12,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int14",8.88343583881543,1.95759710285993e-12,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int24",8.74670605544738,1.7074277014891e-12,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int23",8.55603033481272,1.4110191563274e-12,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"x2",8.03806264696395,8.40586481377764e-13,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"x3",5.18536498967601,4.84921623106934e-14,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"x4",4.38992061193405,2.18884216514504e-14,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int124_3",2.02050954770295,2.04735095628023e-15,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int123_4",1.83295610755579,1.69722285562809e-15,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int34_1",-3.1218688065648,1.19642575280715e-17,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int13_4",-3.75317783543335,6.36372970400644e-18,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int14_3",-4.03750976698956,4.78881363489837e-18,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int34_2",-14.7524502953628,1.06362464238277e-22,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int134_2",-14.7757034217898,1.03917738326495e-22,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int234_1",-15.5798168575987,4.65015745223069e-23,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int24_3",-16.476588030736,1.89672726065947e-23,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int23_4",-17.0377717653536,1.08214607070686e-23,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"full",-55.3957976801713,2.374689846584e-40,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"x1",9.24941008240013,0.960185709156116,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int12_3",5.61371325772111,0.0253158299074042,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int12_4",5.05558437091052,0.0144877143098928,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int12",-2.20244384349069,1.02065336167028e-05,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int13_2",-5.6814426026975,3.14751861038284e-07,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int14_2",-7.21222416165975,6.81017579247606e-08,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int23_1",-7.37856751637654,5.76655344590389e-08,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"main",-7.49180976633068,5.14915348350679e-08,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int24_1",-7.56564009703215,4.78268449326276e-08,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int34",-13.6674950170177,1.07070495108828e-10,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int13",-14.2139468587905,6.19938761595586e-11,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int34_1",-15.3147439614258,2.06195263088358e-11,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int13_4",-15.5000136355669,1.71323558698963e-11,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int14",-15.7590474819007,1.32226991519004e-11,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int23",-15.8474648299514,1.2103778025567e-11,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int14_3",-15.9943101103941,1.04507354815439e-11,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int24",-16.1075561838263,9.33178470719501e-12,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"null",-17.0862178418543,3.50701281574119e-12,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int123_4",-23.8206559239445,4.17069138728276e-15,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int124_3",-25.5908278212916,7.10284222996065e-16,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"x2",-32.3679767080831,8.0938248781588e-19,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"x3",-33.1378933010803,3.74785927588299e-19,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"x4",-33.1665012519016,3.6421598329999e-19,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int134_2",-35.6638997588208,2.99745457188091e-20,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int234_1",-38.1196161272022,2.57186721288406e-21,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int23_4",-78.8454540943661,5.28739604580051e-39,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int34_2",-78.9693671448289,4.67118521735913e-39,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int24_3",-79.3941151848556,3.05464930826039e-39,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"full",-80.6708610312941,8.52074722854557e-40,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int12_3",14.6217331737707,0.991138750699438,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"x1",9.89908755886569,0.00881283269827087,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int12_4",4.42239799395267,3.68654439696579e-05,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"null",2.52541315337662,5.53056396919647e-06,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"x2",1.76827857140583,2.59388100570066e-06,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int13_2",1.1536474375369,1.40287552708844e-06,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"main",0.85269143827901,1.03828267973183e-06,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int23_1",0.606791798670656,8.11937785342759e-07,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int12",-0.937782893004197,1.73269645661942e-07,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int14_2",-7.56746596820486,2.28816696326205e-10,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int24_1",-9.00647191262343,5.42669445657846e-11,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"x3",-9.02009113896158,5.35328808016856e-11,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"x4",-10.82165331821,8.835112863606e-12,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int24",-13.0493080863442,9.52256461781854e-13,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int14",-13.2226878186272,8.00674629244102e-13,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int13",-14.493065082678,2.24769941031413e-13,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int34",-14.8732424206231,1.53684232159655e-13,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int23",-15.0740860797916,1.25719897634163e-13,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int14_3",-25.8154703747522,2.7194438206951e-18,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int13_4",-27.7578871426321,3.89851498219994e-19,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int34_1",-29.4350279790281,7.28662126610716e-20,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int23_4",-36.7558836771301,4.82079833640125e-23,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int24_3",-36.9279127615468,4.05889374502143e-23,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int34_2",-38.7709550302627,6.4266492096358e-24,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int124_3",-46.347353232668,3.29303739996661e-27,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int123_4",-47.7055262497885,8.46739103166655e-28,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int134_2",-59.5444446449375,6.11184998020373e-33,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int234_1",-60.4271094252952,2.52834446295245e-33,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"full",-154.144830387342,5.03207576937007e-74,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int12_3",9.48154815093844,0.976514754366238,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int12_4",5.60003223503724,0.0201352889279668,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"null",3.5418586954315,0.0025710140784487,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"x2",1.01136932675204,0.000204704262260509,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int23_1",0.878354711162501,0.00017920881655331,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"x3",0.686832728691687,0.000147972983972622,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int12",0.640320644518425,0.000141248059545715,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"main",-0.514570161065457,4.45061252879012e-05,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int13_2",-0.641523765303237,3.91998618431621e-05,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int14_2",-1.29698695516266,2.03526277745289e-05,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int14",-4.7861809634099,6.21273437623744e-07,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int24_1",-4.87573663558157,5.68053515143451e-07,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"x4",-5.03083993688041,4.86439399574463e-07,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int23",-7.89592707793283,2.77164247500811e-08,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int34",-8.07167571733709,2.3249335461629e-08,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int24",-8.39090240059986,1.68955431137156e-08,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int13",-9.38429530661956,6.25672546782572e-09,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int23_4",-17.1626846278279,2.61960336215105e-12,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int34_2",-17.5604823104108,1.75984411699415e-12,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int14_3",-18.5252731587445,6.7061128753632e-13,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int24_3",-18.7937341724925,5.12719366761587e-13,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int34_1",-20.2674156256214,1.17454050674227e-13,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int124_3",-21.8012788108541,2.5334928424895e-14,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int13_4",-22.2132141282599,1.67810235328824e-14,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"x1",-23.6297061993122,4.0704624835413e-15,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int123_4",-25.4682963607373,6.47372422243021e-16,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int134_2",-28.6515893452059,2.68329003179498e-17,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int234_1",-31.4922046467906,1.56676574074573e-18,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"full",-196.171102285013,4.74097359389608e-90,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int12_3",31.3053727048092,0.999567873154495,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"int12_4",23.1088766989276,0.000275498540749373,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"int12",22.5441694591381,0.000156628238856447,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"main",7.12609860315794,3.15418360757913e-11,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"int23_1",6.43114362593374,1.57424331800477e-11,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"int13_2",6.39412194780823,1.51702783011774e-11,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"int24",4.89517806905419,3.38852342932309e-12,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"int123_4",0.402206226285351,3.79085885088182e-14,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"int34",-0.877019781476331,1.05481626503055e-14,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"int23",-1.92366094223271,3.70361928853907e-15,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"int13",-1.9655455171214,3.55169854606682e-15,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"x1",-7.29679529875825,1.71831877617554e-17,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"null",-15.984776855142,2.89708532919717e-21,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"int234_1",-20.2728261097901,3.9781866664314e-23,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"x3",-27.6693771705965,2.44007877153567e-26,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"x4",-28.6177847996256,9.4518244481273e-27,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"x2",-31.3014837638459,6.45654222328778e-28,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"int14_2",-35.4772012421189,9.91993751766068e-30,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"int24_1",-35.7941319942317,7.22549591604007e-30,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"int14_3",-43.024660361835,5.23225725207197e-33,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"int14",-44.6855467868063,9.93974583023731e-34,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"int13_4",-46.0036851760063,2.66020466281805e-34,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"int34_1",-46.8578657465752,1.13226776142773e-34,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"int24_3",-60.6916846680694,1.11172640473e-40,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"int124_3",-67.2500067337209,1.57672094614661e-43,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"int34_2",-72.6076537190567,7.42947824576293e-46,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"int23_4",-72.6952810488879,6.8061614927177e-46,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"int134_2",-84.961794025801,3.20348984412005e-51,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"full",-171.884891650442,5.69379338058006e-89,7,100,"medium",0.4472136,200207,"int12_3","int12_3",1
"int12_3",57.7785176794908,0.999576711622725,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int12",49.98654045872,0.000412860580796154,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int13_2",45.3220579593562,3.8908492882953e-06,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"main",45.2482762288404,3.61411036296221e-06,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int23_1",45.0304359941037,2.90666243844431e-06,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int12_4",39.554961474906,1.21738018612498e-08,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int34",37.1796458999233,1.13198268008972e-09,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int14",37.0723681671256,1.01683305233197e-09,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int13",36.6980425765636,6.99329930891999e-10,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int24",36.6355974588421,6.56995728729539e-10,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int23",36.346168196371,4.91886625921762e-10,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"x1",31.2969894200642,3.15525551019528e-12,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int14_2",28.6412175807058,2.21639661808076e-13,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int24_1",28.2506386687689,1.49975808766439e-13,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int123_4",26.1179998329651,1.77757500267339e-14,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int124_3",25.9475557894991,1.49901171445403e-14,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int134_2",13.0079455934461,3.59918127449922e-20,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int234_1",11.709579561342,9.82495381260407e-21,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"null",6.64233817344794,6.18949967097466e-23,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"x4",-0.446228081737768,5.1657137286378e-26,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"x2",-0.578736548502544,4.52462550256454e-26,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"x3",-18.7832439658417,5.61649687934146e-34,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int14_3",-20.4930469816313,1.01603228241937e-34,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int13_4",-21.9551016156648,2.35475239460809e-35,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int34_1",-22.1754667721373,1.88904313893399e-35,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"full",-30.6174848970102,4.07305231236511e-39,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int23_4",-63.6227550828114,1.88761436001508e-53,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int24_3",-63.9725108145043,1.33050431783156e-53,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int34_2",-64.021639317476,1.26671831689445e-53,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int12_3",16.1411490007562,0.746352201278918,9,100,"medium",0.4472136,200209,"int12_3","int12_3",1
"x2",14.5343190750573,0.14966024366405,9,100,"medium",0.4472136,200209,"int12_3","int12_3",1
"null",14.1084810469549,0.0977613842173536,9,100,"medium",0.4472136,200209,"int12_3","int12_3",1
"int12_4",11.1093007333897,0.00487124397636162,9,100,"medium",0.4472136,200209,"int12_3","int12_3",1
"x3",9.23365577590747,0.000746547811587346,9,100,"medium",0.4472136,200209,"int12_3","int12_3",1
"int12",8.11768883843565,0.000244567837673475,9,100,"medium",0.4472136,200209,"int12_3","int12_3",1
"int23_1",7.88846985389189,0.000194469189269518,9,100,"medium",0.4472136,200209,"int12_3","int12_3",1
"x1",7.29782972528158,0.000107730594139974,9,100,"medium",0.4472136,200209,"int12_3","int12_3",1
"x4",6.36512191937387,4.23905646683356e-05,9,100,"medium",0.4472136,200209,"int12_3","int12_3",1
"main",5.04055009929613,1.12723630926678e-05,9,100,"medium",0.4472136,200209,"int12_3","int12_3",1
"int13_2",4.44270582037413,6.19975457795776e-06,9,100,"medium",0.4472136,200209,"int12_3","int12_3",1
"int24_1",2.70045248744708,1.08573412830478e-06,9,100,"medium",0.4472136,200209,"int12_3","int12_3",1
"int14_2",2.00389874657617,5.41020901075793e-07,9,100,"medium",0.4472136,200209,"int12_3","int12_3",1
"int23",0.321058017488561,1.00546185903672e-07,9,100,"medium",0.4472136,200209,"int12_3","int12_3",1
"int34",-1.77145325514819,1.24050780696651e-08,9,100,"medium",0.4472136,200209,"int12_3","int12_3",1
"int24",-2.9985017437721,3.63662997552622e-09,9,100,"medium",0.4472136,200209,"int12_3","int12_3",1
"int13",-3.58004075782046,2.03301194026804e-09,9,100,"medium",0.4472136,200209,"int12_3","int12_3",1
"int14",-3.60295763591999,1.98695145060382e-09,9,100,"medium",0.4472136,200209,"int12_3","int12_3",1
"int23_4",-4.47163260842788,8.33540120686774e-10,9,100,"medium",0.4472136,200209,"int12_3","int12_3",1
"int34_2",-5.10590547822594,4.42043797454129e-10,9,100,"medium",0.4472136,200209,"int12_3","int12_3",1
"int24_3",-6.49967756259047,1.09687661065978e-10,9,100,"medium",0.4472136,200209,"int12_3","int12_3",1
"int34_1",-13.8813995052173,6.82836408205272e-14,9,100,"medium",0.4472136,200209,"int12_3","int12_3",1
"int14_3",-14.6586817214253,3.13868181996712e-14,9,100,"medium",0.4472136,200209,"int12_3","int12_3",1
"int13_4",-14.6602613541663,3.1337277692211e-14,9,100,"medium",0.4472136,200209,"int12_3","int12_3",1
"int123_4",-15.2938436389784,1.66302958745497e-14,9,100,"medium",0.4472136,200209,"int12_3","int12_3",1
