"model","log_marginal","post_prob","rep","n","tau_label","tau_sd","seed","true_model","chosen_model","correct"
"int14",115.329254748912,2.09407138681545e-60,33,500,"small",0.1,600133,"int12_3","int12_3",1
"int23",114.591818728828,1.00167558513413e-60,33,500,"small",0.1,600133,"int12_3","int12_3",1
"int13",112.853525807415,1.76114885477145e-61,33,500,"small",0.1,600133,"int12_3","int12_3",1
"int34",112.749769053891,1.58757802624169e-61,33,500,"small",0.1,600133,"int12_3","int12_3",1
"int24_1",112.607034440426,1.37640494480683e-61,33,500,"small",0.1,600133,"int12_3","int12_3",1
"int14_2",107.344473608717,7.1325544259466e-64,33,500,"small",0.1,600133,"int12_3","int12_3",1
"full",79.2998867533283,4.71667308082779e-76,33,500,"small",0.1,600133,"int12_3","int12_3",1
"int234_1",74.5873680033557,4.23657487940994e-78,33,500,"small",0.1,600133,"int12_3","int12_3",1
"int134_2",67.6648707039598,4.17457731355285e-81,33,500,"small",0.1,600133,"int12_3","int12_3",1
"x1",58.093736065082,2.91019137612708e-85,33,500,"small",0.1,600133,"int12_3","int12_3",1
"int14_3",26.423585450086,5.12566119793315e-99,33,500,"small",0.1,600133,"int12_3","int12_3",1
"int34_1",25.7964527437105,2.73772374341825e-99,33,500,"small",0.1,600133,"int12_3","int12_3",1
"int13_4",25.5600658657634,2.16136495690972e-99,33,500,"small",0.1,600133,"int12_3","int12_3",1
"x2",25.3185051093606,1.69753838049739e-99,33,500,"small",0.1,600133,"int12_3","int12_3",1
"null",22.8331039145769,1.41391589911639e-100,33,500,"small",0.1,600133,"int12_3","int12_3",1
"x3",16.9144815765103,3.80188132344113e-103,33,500,"small",0.1,600133,"int12_3","int12_3",1
"x4",6.82925379850519,1.58503838278679e-107,33,500,"small",0.1,600133,"int12_3","int12_3",1
"int24_3",-5.72769713628531,5.57988544425495e-113,33,500,"small",0.1,600133,"int12_3","int12_3",1
"int34_2",-12.0767858337629,9.75553511455459e-116,33,500,"small",0.1,600133,"int12_3","int12_3",1
"int23_4",-12.4734210261413,6.56137139750737e-116,33,500,"small",0.1,600133,"int12_3","int12_3",1
"int12_3",334.966030413563,0.9999996254029,34,500,"small",0.1,600134,"int12_3","int12_3",1
"int12",320.168387510507,3.74511518424849e-07,34,500,"small",0.1,600134,"int12_3","int12_3",1
"int12_4",311.784476573744,8.55813085729646e-11,34,500,"small",0.1,600134,"int12_3","int12_3",1
"int123_4",275.648177691422,1.73214291489045e-26,34,500,"small",0.1,600134,"int12_3","int12_3",1
"int124_3",272.094010260893,4.95482612607249e-28,34,500,"small",0.1,600134,"int12_3","int12_3",1
"int13_2",189.964081095738,1.06280449703411e-63,34,500,"small",0.1,600134,"int12_3","int12_3",1
"main",189.270965804365,5.31419194772885e-64,34,500,"small",0.1,600134,"int12_3","int12_3",1
"int23_1",189.190961439391,4.90559604193659e-64,34,500,"small",0.1,600134,"int12_3","int12_3",1
"int14",177.427357165564,3.8178895418511e-69,34,500,"small",0.1,600134,"int12_3","int12_3",1
"int24",176.794670540196,2.02792107764773e-69,34,500,"small",0.1,600134,"int12_3","int12_3",1
"int34",174.752745745863,2.63180906538638e-70,34,500,"small",0.1,600134,"int12_3","int12_3",1
"int13",173.976995585418,1.21157517053574e-70,34,500,"small",0.1,600134,"int12_3","int12_3",1
"int23",173.123755413145,5.16170126442668e-71,34,500,"small",0.1,600134,"int12_3","int12_3",1
"int24_1",171.989769277354,1.66076790996861e-71,34,500,"small",0.1,600134,"int12_3","int12_3",1
"int14_2",170.601990132294,4.14575964548194e-72,34,500,"small",0.1,600134,"int12_3","int12_3",1
"full",167.728206337376,2.34172383032526e-73,34,500,"small",0.1,600134,"int12_3","int12_3",1
"x1",135.326719693451,1.98494656776013e-87,34,500,"small",0.1,600134,"int12_3","int12_3",1
"int134_2",131.776781841898,5.70204185121992e-89,34,500,"small",0.1,600134,"int12_3","int12_3",1
"int234_1",130.575918595945,1.71594008379792e-89,34,500,"small",0.1,600134,"int12_3","int12_3",1
"int34_1",101.572961469824,4.35188971084856e-102,34,500,"small",0.1,600134,"int12_3","int12_3",1
"int14_3",100.242597853026,1.15055743412348e-102,34,500,"small",0.1,600134,"int12_3","int12_3",1
"int13_4",99.5894444221767,5.98752544492794e-103,34,500,"small",0.1,600134,"int12_3","int12_3",1
"null",22.5912975302438,2.17458836525105e-136,34,500,"small",0.1,600134,"int12_3","int12_3",1
"x2",12.8735987783767,1.30928476786387e-140,34,500,"small",0.1,600134,"int12_3","int12_3",1
"x3",11.2131869154498,2.48843559878473e-141,34,500,"small",0.1,600134,"int12_3","int12_3",1
"x4",6.94309967712547,3.47897318029617e-143,34,500,"small",0.1,600134,"int12_3","int12_3",1
"int34_2",-26.6374405735511,9.07000967969495e-158,34,500,"small",0.1,600134,"int12_3","int12_3",1
"int24_3",-27.5906957358782,3.49634511148305e-158,34,500,"small",0.1,600134,"int12_3","int12_3",1
"int23_4",-29.7122103813078,4.19036824448766e-159,34,500,"small",0.1,600134,"int12_3","int12_3",1
"int12_3",298.077543457401,0.999999878766271,35,500,"small",0.1,600135,"int12_3","int12_3",1
"int12",282.15199806744,1.212337288488e-07,35,500,"small",0.1,600135,"int12_3","int12_3",1
"int12_4",251.258507949167,4.64249215029125e-21,35,500,"small",0.1,600135,"int12_3","int12_3",1
"int123_4",236.761178821434,2.34769208391774e-27,35,500,"small",0.1,600135,"int12_3","int12_3",1
"int124_3",235.874582754061,9.67380560155394e-28,35,500,"small",0.1,600135,"int12_3","int12_3",1
"full",130.544027232831,1.74228146780186e-73,35,500,"small",0.1,600135,"int12_3","int12_3",1
"int13_2",125.648665413327,1.30343594087584e-75,35,500,"small",0.1,600135,"int12_3","int12_3",1
"int23_1",125.283959207128,9.05106740481054e-76,35,500,"small",0.1,600135,"int12_3","int12_3",1
"main",124.960707051444,6.55108405384509e-76,35,500,"small",0.1,600135,"int12_3","int12_3",1
"int24",110.666656353604,4.05962417047674e-82,35,500,"small",0.1,600135,"int12_3","int12_3",1
"int34",110.018820155794,2.12390038522893e-82,35,500,"small",0.1,600135,"int12_3","int12_3",1
"int13",109.671202696188,1.50025747452932e-82,35,500,"small",0.1,600135,"int12_3","int12_3",1
"int23",109.456733035092,1.2106617149262e-82,35,500,"small",0.1,600135,"int12_3","int12_3",1
"int14",109.44159139147,1.19246839268859e-82,35,500,"small",0.1,600135,"int12_3","int12_3",1
"int14_2",95.1286665330318,7.25141216201404e-89,35,500,"small",0.1,600135,"int12_3","int12_3",1
"int24_1",94.1496199706786,2.72413151851098e-89,35,500,"small",0.1,600135,"int12_3","int12_3",1
"x1",73.6577183667462,3.43327254656729e-98,35,500,"small",0.1,600135,"int12_3","int12_3",1
"int234_1",66.8977132201135,3.97992921465998e-101,35,500,"small",0.1,600135,"int12_3","int12_3",1
"int134_2",63.4963373874898,1.32640635194367e-102,35,500,"small",0.1,600135,"int12_3","int12_3",1
"int13_4",58.7647635730006,1.16890763307576e-104,35,500,"small",0.1,600135,"int12_3","int12_3",1
"int14_3",57.2130401950891,2.47671077839273e-105,35,500,"small",0.1,600135,"int12_3","int12_3",1
"int34_1",56.9001766632543,1.81134171377236e-105,35,500,"small",0.1,600135,"int12_3","int12_3",1
"x3",20.7732546911908,3.70064587354969e-121,35,500,"small",0.1,600135,"int12_3","int12_3",1
"null",14.9121534159528,1.05398295217912e-123,35,500,"small",0.1,600135,"int12_3","int12_3",1
"x2",13.3312305504617,2.16893985716075e-124,35,500,"small",0.1,600135,"int12_3","int12_3",1
"x4",-1.15575455267685,1.10822978932921e-130,35,500,"small",0.1,600135,"int12_3","int12_3",1
"int23_4",-7.79033873782794,1.45635254314292e-133,35,500,"small",0.1,600135,"int12_3","int12_3",1
"int34_2",-10.5051569400549,9.64352818064646e-135,35,500,"small",0.1,600135,"int12_3","int12_3",1
"int24_3",-13.8344752703606,3.45407190774359e-136,35,500,"small",0.1,600135,"int12_3","int12_3",1
"int12_3",332.427792272053,0.999999824171722,36,500,"small",0.1,600136,"int12_3","int12_3",1
"int12",316.874034436745,1.75828278044301e-07,36,500,"small",0.1,600136,"int12_3","int12_3",1
"int124_3",270.289553139751,1.0320614426192e-27,36,500,"small",0.1,600136,"int12_3","int12_3",1
"int123_4",269.372151010732,4.12366019858334e-28,36,500,"small",0.1,600136,"int12_3","int12_3",1
"int12_4",264.692486573088,3.82763421929919e-30,36,500,"small",0.1,600136,"int12_3","int12_3",1
"main",212.42547151871,7.6498726413729e-53,36,500,"small",0.1,600136,"int12_3","int12_3",1
"int13_2",211.914043765106,4.58716068677463e-53,36,500,"small",0.1,600136,"int12_3","int12_3",1
"int23_1",211.825604175815,4.19889609667852e-53,36,500,"small",0.1,600136,"int12_3","int12_3",1
"int24",198.01876396948,4.23546028541821e-59,36,500,"small",0.1,600136,"int12_3","int12_3",1
"int14",197.014546476731,1.55158116200691e-59,36,500,"small",0.1,600136,"int12_3","int12_3",1
"int13",196.468528023704,8.98755781154856e-60,36,500,"small",0.1,600136,"int12_3","int12_3",1
"int34",196.433450708412,8.67776355199418e-60,36,500,"small",0.1,600136,"int12_3","int12_3",1
"int23",196.323962440836,7.7778159503084e-60,36,500,"small",0.1,600136,"int12_3","int12_3",1
"int24_1",174.462378445507,2.49168057919196e-69,36,500,"small",0.1,600136,"int12_3","int12_3",1
"int14_2",173.081776113449,6.26475934594279e-70,36,500,"small",0.1,600136,"int12_3","int12_3",1
"full",160.596985408575,2.37043844338798e-75,36,500,"small",0.1,600136,"int12_3","int12_3",1
"int234_1",153.912441906626,2.96325021721579e-78,36,500,"small",0.1,600136,"int12_3","int12_3",1
"int134_2",149.068547362982,2.33395056817761e-80,36,500,"small",0.1,600136,"int12_3","int12_3",1
"x1",125.544354935676,1.41796232303428e-90,36,500,"small",0.1,600136,"int12_3","int12_3",1
"int13_4",115.870213384851,8.91740309542369e-95,36,500,"small",0.1,600136,"int12_3","int12_3",1
"int14_3",114.915231329164,3.4315865859036e-95,36,500,"small",0.1,600136,"int12_3","int12_3",1
"int34_1",114.857224243702,3.23819355723404e-95,36,500,"small",0.1,600136,"int12_3","int12_3",1
"x3",59.9460834623127,4.59935961982652e-119,36,500,"small",0.1,600136,"int12_3","int12_3",1
"null",45.9782399292175,3.94948071451826e-125,36,500,"small",0.1,600136,"int12_3","int12_3",1
"x2",45.3392280215031,2.08459000969192e-125,36,500,"small",0.1,600136,"int12_3","int12_3",1
"x4",32.0138273921629,3.40308416057503e-131,36,500,"small",0.1,600136,"int12_3","int12_3",1
"int34_2",30.0197084285101,4.63273893506417e-132,36,500,"small",0.1,600136,"int12_3","int12_3",1
"int23_4",29.8529373539409,3.92111942749331e-132,36,500,"small",0.1,600136,"int12_3","int12_3",1
"int24_3",28.8587245819649,1.45087149844942e-132,36,500,"small",0.1,600136,"int12_3","int12_3",1
"int12_3",336.316255877213,0.999999897999881,37,500,"small",0.1,600137,"int12_3","int12_3",1
"int12",320.217964124398,1.02000119222461e-07,37,500,"small",0.1,600137,"int12_3","int12_3",1
"int12_4",283.221333315385,8.73309269776429e-24,37,500,"small",0.1,600137,"int12_3","int12_3",1
"int123_4",272.802513058956,2.60814615514061e-28,37,500,"small",0.1,600137,"int12_3","int12_3",1
"int124_3",271.952535492862,1.11478562012702e-28,37,500,"small",0.1,600137,"int12_3","int12_3",1
"int13_2",196.285053562161,1.53186853593555e-61,37,500,"small",0.1,600137,"int12_3","int12_3",1
"int23_1",196.199425372366,1.4061564577001e-61,37,500,"small",0.1,600137,"int12_3","int12_3",1
"main",195.891830834464,1.03382501217126e-61,37,500,"small",0.1,600137,"int12_3","int12_3",1
"int24",180.472610303622,2.07952738262658e-68,37,500,"small",0.1,600137,"int12_3","int12_3",1
"int13",180.138787765176,1.48931772076201e-68,37,500,"small",0.1,600137,"int12_3","int12_3",1
"int23",180.049940382283,1.36270368050862e-68,37,500,"small",0.1,600137,"int12_3","int12_3",1
"int14",179.921412908119,1.19834717415852e-68,37,500,"small",0.1,600137,"int12_3","int12_3",1
"int34",179.730514681273,9.90094412394486e-69,37,500,"small",0.1,600137,"int12_3","int12_3",1
"int24_1",167.879656798098,7.0617839268485e-74,37,500,"small",0.1,600137,"int12_3","int12_3",1
"int14_2",167.705224343176,5.93142949506621e-74,37,500,"small",0.1,600137,"int12_3","int12_3",1
"full",161.5718731418,1.28670441200524e-76,37,500,"small",0.1,600137,"int12_3","int12_3",1
"int134_2",134.30516369369,1.85224033431422e-88,37,500,"small",0.1,600137,"int12_3","int12_3",1
"int234_1",133.742645917648,1.05535596954732e-88,37,500,"small",0.1,600137,"int12_3","int12_3",1
"x1",90.8419800571016,2.46533827237288e-107,37,500,"small",0.1,600137,"int12_3","int12_3",1
"int13_4",59.5083772003383,6.07946970987823e-121,37,500,"small",0.1,600137,"int12_3","int12_3",1
"int14_3",59.3514070396413,5.19630248822363e-121,37,500,"small",0.1,600137,"int12_3","int12_3",1
"int34_1",59.2559723592709,4.72332325990262e-121,37,500,"small",0.1,600137,"int12_3","int12_3",1
"x2",36.7166877352,7.68352893375851e-131,37,500,"small",0.1,600137,"int12_3","int12_3",1
"null",22.9053416014082,7.71559312548803e-137,37,500,"small",0.1,600137,"int12_3","int12_3",1
"x3",15.2206726382958,3.54780704301435e-140,37,500,"small",0.1,600137,"int12_3","int12_3",1
"x4",6.96270544987703,9.19539542798189e-144,37,500,"small",0.1,600137,"int12_3","int12_3",1
"int34_2",-2.24903956663206,9.18248823319846e-148,37,500,"small",0.1,600137,"int12_3","int12_3",1
"int24_3",-2.3384390588908,8.39720342661599e-148,37,500,"small",0.1,600137,"int12_3","int12_3",1
"int23_4",-2.42263135558437,7.71916678124176e-148,37,500,"small",0.1,600137,"int12_3","int12_3",1
"int12_3",350.622645705529,0.999999756214111,38,500,"small",0.1,600138,"int12_3","int12_3",1
"int12",335.395670446956,2.43785888664784e-07,38,500,"small",0.1,600138,"int12_3","int12_3",1
"int12_4",312.542642589414,2.89777505756477e-17,38,500,"small",0.1,600138,"int12_3","int12_3",1
"int123_4",291.957405522812,3.32667062436052e-26,38,500,"small",0.1,600138,"int12_3","int12_3",1
"int124_3",287.912329329993,5.82445821316987e-28,38,500,"small",0.1,600138,"int12_3","int12_3",1
"int23_1",237.164033356946,5.31557960864129e-50,38,500,"small",0.1,600138,"int12_3","int12_3",1
"main",236.926656371362,4.19236524278022e-50,38,500,"small",0.1,600138,"int12_3","int12_3",1
"int13_2",235.883144488534,1.47661630364226e-50,38,500,"small",0.1,600138,"int12_3","int12_3",1
"int23",222.07291136938,1.48442965493802e-56,38,500,"small",0.1,600138,"int12_3","int12_3",1
"int14",221.880053393136,1.22405932553199e-56,38,500,"small",0.1,600138,"int12_3","int12_3",1
"int24",220.869218835293,4.45453726409692e-57,38,500,"small",0.1,600138,"int12_3","int12_3",1
"int13",220.840626460501,4.32897507969295e-57,38,500,"small",0.1,600138,"int12_3","int12_3",1
"int34",220.821959887502,4.24891747551162e-57,38,500,"small",0.1,600138,"int12_3","int12_3",1
"int14_2",207.42374616662,6.44923214174886e-63,38,500,"small",0.1,600138,"int12_3","int12_3",1
"int24_1",206.375431661458,2.26063686163032e-63,38,500,"small",0.1,600138,"int12_3","int12_3",1
"full",183.27537106389,2.09894933558357e-73,38,500,"small",0.1,600138,"int12_3","int12_3",1
"int134_2",174.749829936663,4.16300074799363e-77,38,500,"small",0.1,600138,"int12_3","int12_3",1
"int234_1",174.281935823931,2.60736996008529e-77,38,500,"small",0.1,600138,"int12_3","int12_3",1
"x1",125.378826343719,1.50609394486518e-98,38,500,"small",0.1,600138,"int12_3","int12_3",1
"int13_4",102.406244931727,1.588498174881e-108,38,500,"small",0.1,600138,"int12_3","int12_3",1
"int14_3",101.309053361184,5.30252195644433e-109,38,500,"small",0.1,600138,"int12_3","int12_3",1
"int34_1",100.850225598745,3.35132163444708e-109,38,500,"small",0.1,600138,"int12_3","int12_3",1
"x2",50.0756163462875,2.97908908970139e-131,38,500,"small",0.1,600138,"int12_3","int12_3",1
"null",34.7881178806822,6.8360820276534e-138,38,500,"small",0.1,600138,"int12_3","int12_3",1
"x3",31.2196135057651,1.92763812221071e-139,38,500,"small",0.1,600138,"int12_3","int12_3",1
"x4",18.564607133025,6.15213802562585e-145,38,500,"small",0.1,600138,"int12_3","int12_3",1
"int23_4",18.3765347167666,5.09738290219583e-145,38,500,"small",0.1,600138,"int12_3","int12_3",1
"int34_2",14.9866827757173,1.71851475549146e-146,38,500,"small",0.1,600138,"int12_3","int12_3",1
"int24_3",14.5622500155534,1.12415050456838e-146,38,500,"small",0.1,600138,"int12_3","int12_3",1
"int12_3",319.702562709201,0.999999885520077,39,500,"small",0.1,600139,"int12_3","int12_3",1
"int12",303.719696446544,1.1447992267584e-07,39,500,"small",0.1,600139,"int12_3","int12_3",1
"int12_4",271.384837242265,1.03723795887128e-21,39,500,"small",0.1,600139,"int12_3","int12_3",1
"int123_4",261.876146138926,7.69673130656508e-26,39,500,"small",0.1,600139,"int12_3","int12_3",1
"int124_3",256.732823302502,4.49355021306947e-28,39,500,"small",0.1,600139,"int12_3","int12_3",1
"int13_2",212.181879945584,2.01539759312903e-47,39,500,"small",0.1,600139,"int12_3","int12_3",1
"int23_1",208.792178067963,6.79566426673183e-49,39,500,"small",0.1,600139,"int12_3","int12_3",1
"main",208.699012513887,6.1911400567215e-49,39,500,"small",0.1,600139,"int12_3","int12_3",1
"int13",196.002035188867,1.8947130208189e-54,39,500,"small",0.1,600139,"int12_3","int12_3",1
"int24",192.615820385018,6.41104810831435e-56,39,500,"small",0.1,600139,"int12_3","int12_3",1
"int23",192.615547199015,6.4092969389148e-56,39,500,"small",0.1,600139,"int12_3","int12_3",1
"int14",192.55101109671,6.0087304143296e-56,39,500,"small",0.1,600139,"int12_3","int12_3",1
"int34",192.543454567825,5.96349639073468e-56,39,500,"small",0.1,600139,"int12_3","int12_3",1
"int24_1",174.461841563083,8.37059267155278e-64,39,500,"small",0.1,600139,"int12_3","int12_3",1
"int14_2",173.941251705488,4.97355478746158e-64,39,500,"small",0.1,600139,"int12_3","int12_3",1
"full",152.474304451835,2.3642324332293e-73,39,500,"small",0.1,600139,"int12_3","int12_3",1
"int134_2",147.892296118302,2.41963153224901e-75,39,500,"small",0.1,600139,"int12_3","int12_3",1
"int234_1",144.62879593531,9.25612294159647e-77,39,500,"small",0.1,600139,"int12_3","int12_3",1
"x1",106.528912932308,2.62942122931644e-93,39,500,"small",0.1,600139,"int12_3","int12_3",1
"int13_4",83.3935077874243,2.35657558535714e-103,39,500,"small",0.1,600139,"int12_3","int12_3",1
"int14_3",80.9054584894848,1.95765110193262e-104,39,500,"small",0.1,600139,"int12_3","int12_3",1
"int34_1",80.479304684022,1.27837729031058e-104,39,500,"small",0.1,600139,"int12_3","int12_3",1
"x2",55.9880183149439,2.95276253760568e-115,39,500,"small",0.1,600139,"int12_3","int12_3",1
"null",42.4267017246675,3.80735664072559e-121,39,500,"small",0.1,600139,"int12_3","int12_3",1
"x3",40.1072235072992,3.7435787124199e-122,39,500,"small",0.1,600139,"int12_3","int12_3",1
"x4",27.0428375247171,7.93407364517438e-128,39,500,"small",0.1,600139,"int12_3","int12_3",1
"int23_4",26.0758288405892,3.01668311087095e-128,39,500,"small",0.1,600139,"int12_3","int12_3",1
"int24_3",25.7669493170376,2.21505757545953e-128,39,500,"small",0.1,600139,"int12_3","int12_3",1
"int34_2",24.81065926117,8.51282145718451e-129,39,500,"small",0.1,600139,"int12_3","int12_3",1
"int12_3",294.202226639585,0.999999892421196,40,500,"small",0.1,600140,"int12_3","int12_3",1
"int12",278.157184548675,1.07578803890512e-07,40,500,"small",0.1,600140,"int12_3","int12_3",1
"int12_4",236.133420518237,6.04001314891853e-26,40,500,"small",0.1,600140,"int12_3","int12_3",1
"int123_4",230.300263500322,1.76900874208906e-28,40,500,"small",0.1,600140,"int12_3","int12_3",1
"int124_3",230.094076836858,1.43940911637637e-28,40,500,"small",0.1,600140,"int12_3","int12_3",1
"int23_1",147.87178784925,2.81512609262096e-64,40,500,"small",0.1,600140,"int12_3","int12_3",1
"int13_2",147.811712739859,2.6509867901188e-64,40,500,"small",0.1,600140,"int12_3","int12_3",1
"main",147.772609852047,2.54932611725227e-64,40,500,"small",0.1,600140,"int12_3","int12_3",1
"int14",132.211979882535,4.45173869545748e-71,40,500,"small",0.1,600140,"int12_3","int12_3",1
"int23",131.693256934105,2.65003219642194e-71,40,500,"small",0.1,600140,"int12_3","int12_3",1
"int13",131.632665915527,2.49423176243212e-71,40,500,"small",0.1,600140,"int12_3","int12_3",1
"int24",131.607927517018,2.43328542863707e-71,40,500,"small",0.1,600140,"int12_3","int12_3",1
"int34",131.604128194119,2.42405813142887e-71,40,500,"small",0.1,600140,"int12_3","int12_3",1
"full",118.66299457814,5.81139120053034e-77,40,500,"small",0.1,600140,"int12_3","int12_3",1
"int14_2",106.787468549291,4.04393985193501e-82,40,500,"small",0.1,600140,"int12_3","int12_3",1
