"model","log_marginal","post_prob","rep","n","tau_label","tau_sd","seed","true_model","chosen_model","correct"
"int123_4",-19.8468701773353,3.58872352871045e-15,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"x4",-22.6056677688235,2.27409933598572e-16,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"x3",-22.9510995152305,1.60986823066301e-16,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int23_1",-29.2919172456565,2.83797247481575e-19,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"main",-30.1888430289493,1.15738609559378e-19,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int13_2",-30.7907116534361,6.34001139083267e-20,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int14_2",-30.9621528464343,5.34114138216319e-20,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int24_1",-32.2937840546846,1.4103080615013e-20,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int14",-44.4053751133636,7.75026985799607e-26,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int23",-44.9782892475975,4.37022077712132e-26,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int24",-45.8915773696856,1.75334502590009e-26,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int13",-46.1039763978174,1.41782836231367e-26,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int34",-46.131073435509,1.37992526375078e-26,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int23_4",-53.2692392555128,1.09594696743523e-29,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int24_3",-54.3908130443858,3.57023030208769e-30,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int34_2",-55.3322678538429,1.39260388691382e-30,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int14_3",-56.2910972117006,5.33842694388879e-31,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int34_1",-58.1058246310526,8.69535263821992e-32,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int13_4",-59.4168079612333,2.34387460292987e-32,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int124_3",-82.2860136206948,2.74135039455268e-42,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int234_1",-86.0865602224848,6.1292612444699e-44,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int134_2",-89.3411544871865,2.36567893347235e-45,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"full",-183.441727845381,3.21067280184606e-86,2,100,"medium",0.4472136,200202,"int12_3","int12_3",1
"int12_3",36.6978262199474,0.999868759849524,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int12",27.7591412251206,0.00013119625270131,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"x1",18.9497653326475,1.95910670753378e-08,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"main",18.2685123540949,9.91273924473972e-09,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int13_2",18.1842954104166,9.1121052670568e-09,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int23_1",17.6045151997088,5.1029743108624e-09,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"null",13.6054921206568,9.35555865195094e-11,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int24_1",12.6423849554953,3.57106371116086e-11,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int14_2",12.6248937823361,3.50914471399961e-11,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int34",11.0228369193504,7.07028341836586e-12,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int13",9.75810353164822,1.9960439144329e-12,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int14",9.6569094536153,1.80393989026524e-12,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int24",9.52041033274569,1.57376994518422e-12,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int23",9.33112788898735,1.30237762488093e-12,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"x2",8.73765538111088,7.19440845849463e-13,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"x3",5.90177886408795,4.22074940875228e-14,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"x4",5.1006604216772,1.89438501379365e-14,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int124_3",2.88241155234341,2.06108074462667e-15,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int123_4",2.69817283794183,1.714277594435e-15,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int34_1",-2.39219114408474,1.05527138213843e-17,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int13_4",-3.03152873927199,5.56805313499867e-18,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int14_3",-3.31466248116517,4.19507712199938e-18,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int12_4",-4.00429422671778,2.10492529767535e-18,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int134_2",-13.9983075666071,9.61372825522316e-23,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int34_2",-14.0348634834368,9.26863562258346e-23,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int234_1",-14.7957017078154,4.33099783495339e-23,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int24_3",-15.7634646389617,1.64548476568508e-23,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"int23_4",-16.3304328176576,9.33389077380934e-24,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"full",-54.4950598599573,2.48528263896216e-40,3,100,"medium",0.4472136,200203,"int12_3","int12_3",1
"x1",9.97557616730517,0.959046372926823,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int12_3",6.3701656573978,0.0260633188901089,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int12_4",5.80960276560877,0.0148792262320764,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int12",-1.44553323441482,1.05127132080653e-05,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int13_2",-4.93253066193862,3.2161113418813e-07,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int14_2",-6.46668918680983,6.93512820371156e-08,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int23_1",-6.63127068522955,5.88271295054789e-08,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"main",-6.74489313163777,5.25087954653094e-08,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int24_1",-6.81944926701658,4.87363204961317e-08,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"null",-7.81844212047108,1.79471566664657e-08,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int34",-12.9220229236783,1.0902815756791e-10,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int13",-13.4645809592329,6.33736487145147e-11,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int34_1",-14.5883886948828,2.05989561869481e-11,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int13_4",-14.7706594255307,1.7166669315925e-11,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int14",-15.0129682710478,1.34726381879344e-11,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int23",-15.09983453419,1.23517106131447e-11,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int14_3",-15.2673507592144,1.0446618522101e-11,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int24",-15.3608232203694,9.5143946534579e-12,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int123_4",-23.0629226166995,4.29934102579573e-15,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"x2",-23.1391179952968,3.98392049139235e-15,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"x3",-23.9090354803967,1.84475946449038e-15,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"x4",-23.9376422192192,1.79273459109388e-15,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int124_3",-24.8330713241632,7.3221071360899e-16,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int134_2",-34.9168335762242,3.0571290805071e-20,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int234_1",-37.3713042486622,2.62633854279359e-21,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int23_4",-69.7370409333159,2.30722454019427e-35,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int34_2",-69.8614779660422,2.03726510109151e-35,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int24_3",-70.2858266056756,1.33277019841212e-35,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"full",-79.909101200137,8.81901779365826e-40,4,100,"medium",0.4472136,200204,"int12_3","x1",0
"int12_3",23.7304410776951,0.990023649500337,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"x1",19.1279463655768,0.00992675978441331,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int12_4",13.5298529646414,3.67778586564337e-05,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"null",11.7931899702662,6.47684172076444e-06,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"x2",10.9971113433355,2.92166709365362e-06,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int13_2",10.2614923841103,1.40008845479929e-06,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"main",9.96140037416529,1.03711560854121e-06,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int23_1",9.71516351503249,8.10751687449579e-07,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int12",8.12941190848883,1.66036927757209e-07,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int14_2",1.5409724457198,2.28497675221835e-10,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"x3",0.208784708149778,6.03003735533536e-11,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int24_1",0.101897603815928,5.41875509229435e-11,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"x4",-1.5927954839799,9.95184644682157e-12,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int24",-3.98212231828288,9.12498599971889e-13,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int14",-4.15552127043486,7.672307465066e-13,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int13",-5.42585766609176,2.1539018630811e-13,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int34",-5.8062683238139,1.47236560092124e-13,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int23",-6.00501099535472,1.20698762348878e-13,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int14_3",-16.7069892372554,2.71576833913066e-18,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int13_4",-18.6495453415338,3.89270348644621e-19,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int34_1",-20.3266853553613,7.27576512297177e-20,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int23_4",-27.6476431541967,4.8131245086051e-23,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int24_3",-27.8195543433526,4.05291052053375e-23,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int34_2",-29.6625916623246,6.41720743489525e-24,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int124_3",-37.4060798365847,2.78222272276955e-27,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int123_4",-38.7643425085206,7.15329128136005e-28,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int134_2",-50.6033523064015,5.1628473377926e-33,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int234_1",-51.485331892555,2.13722583825728e-33,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"full",-145.507806799499,3.13623349682024e-74,5,100,"medium",0.4472136,200205,"int12_3","int12_3",1
"int12_3",10.3053241433459,0.977883935330553,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int12_4",6.3708862761638,0.0191241726812284,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"null",4.24231080300272,0.00227590470781837,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"x2",1.74090456481821,0.000186555109347713,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int23_1",1.65015472946898,0.000170370734297803,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int12",1.46596274847873,0.000141710305490152,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"x3",1.41534767522154,0.000134716126562658,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"main",0.27405472883488,4.30291095068829e-05,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int13_2",0.149264979665485,3.7981040566699e-05,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int14",-3.983556681761,6.0912330612006e-07,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int24_1",-4.15221516588327,5.14585764481904e-07,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"x4",-4.33139502769949,4.30170815166466e-07,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int23",-7.12870856246845,2.62290831655821e-08,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int34",-7.29371114329196,2.22394170840108e-08,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int24",-7.59666744777339,1.64267311209098e-08,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int13",-8.5945206218421,6.0560439915632e-09,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"x1",-14.4008399556881,1.82195050338539e-11,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int23_4",-16.4169175837524,2.42641557733673e-12,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int34_2",-16.817114645229,1.626154517515e-12,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int14_3",-17.8773765922094,5.63243121927024e-13,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int24_3",-18.0520209984544,4.72986554266197e-13,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int34_1",-19.4342645824076,1.18726600803837e-13,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int124_3",-20.9554386879293,2.59364488813792e-14,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int13_4",-21.581721809463,1.38649788075447e-14,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int123_4",-24.6497031048536,6.44928936122972e-16,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int134_2",-27.8657667508056,2.5869805769349e-17,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int234_1",-30.7249844056718,1.48269122735316e-18,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int14_2",-35.7171914904154,1.00684525699898e-20,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"full",-187.533868714017,1.17440407485379e-86,6,100,"medium",0.4472136,200206,"int12_3","int12_3",1
"int23_1",7.07659111323853,0.992822867406668,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"x1",1.93206350201253,0.00578937682144774,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"int34",-0.19678293455928,0.000688787977060966,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"int12_3",-0.848442159771139,0.000358982726899132,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"int23",-0.906078478778703,0.000338877252176579,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"null",-6.71699971071645,1.01482554603957e-06,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"int12_4",-9.10756858469111,9.29352604828109e-08,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"int12",-16.7787990435546,4.33119226514444e-11,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"x3",-18.4405192772537,8.22113036270756e-12,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"x4",-19.3889260449789,3.18451800766879e-12,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"x2",-22.0726243633401,2.17534597364471e-13,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"int14_2",-26.368838359638,2.96282708831157e-15,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"int24_1",-26.6860103135515,2.15754705997719e-15,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"main",-27.8340428297703,6.84504157696094e-16,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"int13_2",-27.9511131798896,6.08881926922306e-16,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"int14_3",-33.9162904974688,1.56274993943523e-18,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"int14",-35.6183627211485,2.84897682311785e-19,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"int24",-36.4784529326459,1.20547021276731e-19,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"int13_4",-36.8954372877085,7.94442517489333e-20,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"int34_1",-37.7495025620397,3.38179005877239e-20,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"int13",-42.9820183944801,1.80590080103114e-22,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"int24_3",-51.5836645630015,3.31929937653565e-26,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"int124_3",-58.3089725745128,3.98366000896311e-29,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"int123_4",-60.3187806242938,5.33867791136985e-30,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"int34_2",-63.4992943167809,2.21898401601158e-31,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"int23_4",-63.5868650390173,2.03293125283261e-31,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"int134_2",-76.0206378938111,8.09475581387537e-37,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"int234_1",-83.0523637367677,7.15095459542976e-40,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"full",-163.247898633086,1.06141627320426e-74,7,100,"medium",0.4472136,200207,"int12_3","int23_1",0
"int12_3",58.6236596039991,0.999575232619817,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int12",50.8381139568861,0.000415523866563509,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int13_2",46.0497951864589,3.45983632419486e-06,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"main",45.9680405431859,3.18823234545503e-06,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int23_1",45.7569205047611,2.58143798219355e-06,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int12_4",40.3292664168263,1.13412644107971e-08,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int34",37.9053059850212,1.00449744362737e-09,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int13",37.4335403712771,6.26705683164786e-10,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int24",37.3818145617939,5.95112948001213e-10,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int23",37.0776039170874,4.39018068875309e-10,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int14_2",29.3823086695369,1.99736820566805e-13,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int24_1",28.9994028720168,1.36195970118664e-13,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int123_4",26.9930655097382,1.83156785247029e-14,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int124_3",26.8053163344711,1.51804477527833e-14,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"x1",18.0836062152508,2.47453729623051e-18,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int134_2",13.7526258506943,3.25516592230776e-20,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"null",-0.67701871451716,1.76140051841588e-26,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int14",-4.32549635125403,4.58505357719497e-28,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"x3",-9.55438471626763,2.45735019265333e-30,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int14_3",-11.3842485631999,3.9424598582289e-31,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int13_4",-12.8466331685623,9.13401489634117e-32,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int34_1",-13.0671715443527,7.32627330505661e-32,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"x2",-14.8848155697799,1.1898448784835e-32,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"x4",-15.8339020887881,4.60582367186979e-33,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"full",-29.7406572613338,4.20417005860602e-39,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int234_1",-50.5010738558286,4.05084761253676e-48,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int23_4",-54.5145092220176,7.32037068022581e-50,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int24_3",-54.8640899421943,5.16074137185741e-50,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"int34_2",-54.9132609229698,4.91312042857549e-50,8,100,"medium",0.4472136,200208,"int12_3","int12_3",1
"x2",15.2704359643431,0.588707706223325,9,100,"medium",0.4472136,200209,"int12_3","x2",0
"null",14.8476742439903,0.385741742951786,9,100,"medium",0.4472136,200209,"int12_3","x2",0
"int12_4",11.8970225726176,0.0201764566937476,9,100,"medium",0.4472136,200209,"int12_3","x2",0
"x3",9.9642007921734,0.00292032418978714,9,100,"medium",0.4472136,200209,"int12_3","x2",0
"int12",8.88494228922072,0.000992464665133187,9,100,"medium",0.4472136,200209,"int12_3","x2",0
"int23_1",8.66136076216133,0.000793624067885333,9,100,"medium",0.4472136,200209,"int12_3","x2",0
"x1",8.03196463257318,0.000422932991259343,9,100,"medium",0.4472136,200209,"int12_3","x2",0
"x4",7.10760130803014,0.000167813027628987,9,100,"medium",0.4472136,200209,"int12_3","x2",0
"main",5.80415229392548,4.55769184829367e-05,9,100,"medium",0.4472136,200209,"int12_3","x2",0
"int13_2",5.17518483912514,2.42989699352239e-05,9,100,"medium",0.4472136,200209,"int12_3","x2",0
"int24_1",3.46352298616041,4.38755492392155e-06,9,100,"medium",0.4472136,200209,"int12_3","x2",0
"int14_2",2.76032560659434,2.17183998455176e-06,9,100,"medium",0.4472136,200209,"int12_3","x2",0
"int23",1.10000356926519,4.12818475238587e-07,9,100,"medium",0.4472136,200209,"int12_3","x2",0
"int34",-0.998902342279735,5.06076149234242e-08,9,100,"medium",0.4472136,200209,"int12_3","x2",0
"int24",-2.23060568822984,1.47670553776327e-08,9,100,"medium",0.4472136,200209,"int12_3","x2",0
"int13",-2.82293884072738,8.16670529670937e-09,9,100,"medium",0.4472136,200209,"int12_3","x2",0
"int14",-2.83776615981951,8.04650825339706e-09,9,100,"medium",0.4472136,200209,"int12_3","x2",0
"int23_4",-3.72500075112544,3.31349541457145e-09,9,100,"medium",0.4472136,200209,"int12_3","x2",0
"int34_2",-4.36250790908502,1.75154190876036e-09,9,100,"medium",0.4472136,200209,"int12_3","x2",0
"int24_3",-5.75742775984403,4.34124742946825e-10,9,100,"medium",0.4472136,200209,"int12_3","x2",0
"int34_1",-13.1507019009679,2.6715073690775e-13,9,100,"medium",0.4472136,200209,"int12_3","x2",0
"int14_3",-13.9290981004393,1.22660068338218e-13,9,100,"medium",0.4472136,200209,"int12_3","x2",0
"int13_4",-13.931576436277,1.22356451882188e-13,9,100,"medium",0.4472136,200209,"int12_3","x2",0
"int123_4",-14.4690582485783,7.14827891255855e-14,9,100,"medium",0.4472136,200209,"int12_3","x2",0
"int124_3",-16.5194228972183,9.19897496089941e-15,9,100,"medium",0.4472136,200209,"int12_3","x2",0
"int12_3",-16.756108507065,7.26019327735362e-15,9,100,"medium",0.4472136,200209,"int12_3","x2",0
