"model","log_marginal","post_prob","rep","n","tau_label","tau_sd","seed","true_model","chosen_model","correct"
"x2",-15.1578621444227,0.000192205983373199,2,50,"small",0.1,150102,"int12_3","null",0
"int12_3",-29.0203678572625,1.8338219498524e-10,2,50,"small",0.1,150102,"int12_3","null",0
"main",-32.8854124017088,3.84405549467454e-12,2,50,"small",0.1,150102,"int12_3","null",0
"int12_4",-33.4632630805733,2.156911309073e-12,2,50,"small",0.1,150102,"int12_3","null",0
"int23_1",-34.1188550254209,1.11972744609548e-12,2,50,"small",0.1,150102,"int12_3","null",0
"int13_2",-34.4620912950662,7.9441366427222e-13,2,50,"small",0.1,150102,"int12_3","null",0
"int34_1",-34.7606661244001,5.89355451113161e-13,2,50,"small",0.1,150102,"int12_3","null",0
"int14_3",-34.954845881953,4.8534002435624e-13,2,50,"small",0.1,150102,"int12_3","null",0
"int24_1",-35.1750241467615,3.89425065976622e-13,2,50,"small",0.1,150102,"int12_3","null",0
"int13_4",-35.241348498514,3.64434599416454e-13,2,50,"small",0.1,150102,"int12_3","null",0
"int14_2",-35.6155623547817,2.50668977405704e-13,2,50,"small",0.1,150102,"int12_3","null",0
"int12",-36.1631352863414,1.44974856227043e-13,2,50,"small",0.1,150102,"int12_3","null",0
"int34_2",-37.4632779828128,3.95046199403126e-14,2,50,"small",0.1,150102,"int12_3","null",0
"int24_3",-37.6442119386585,3.29662288648445e-14,2,50,"small",0.1,150102,"int12_3","null",0
"int23_4",-37.7702716590521,2.90617811768705e-14,2,50,"small",0.1,150102,"int12_3","null",0
"int23",-40.0876587054148,2.86347780832814e-15,2,50,"small",0.1,150102,"int12_3","null",0
"int24",-40.7212509372219,1.51959624483222e-15,2,50,"small",0.1,150102,"int12_3","null",0
"int34",-40.8967627539771,1.27498301176744e-15,2,50,"small",0.1,150102,"int12_3","null",0
"int14",-40.8984015256348,1.27289531683856e-15,2,50,"small",0.1,150102,"int12_3","null",0
"int13",-41.2181538843369,9.24540634713709e-16,2,50,"small",0.1,150102,"int12_3","null",0
"int124_3",-59.7801882648214,8.02669755933765e-24,2,50,"small",0.1,150102,"int12_3","null",0
"int123_4",-60.1568597407446,5.50744990897671e-24,2,50,"small",0.1,150102,"int12_3","null",0
"int134_2",-63.0617034566183,3.0157334925943e-25,2,50,"small",0.1,150102,"int12_3","null",0
"int234_1",-63.1740041334321,2.69538864848218e-25,2,50,"small",0.1,150102,"int12_3","null",0
"full",-112.435352297221,1.08815238023402e-46,2,50,"small",0.1,150102,"int12_3","null",0
"null",-5.16680209492426,0.746778412477699,3,50,"small",0.1,150103,"int12_3","null",0
"x2",-6.3002703405868,0.240399051919044,3,50,"small",0.1,150103,"int12_3","null",0
"x3",-9.38236882264606,0.0110254008266376,3,50,"small",0.1,150103,"int12_3","null",0
"x4",-12.0342313461466,0.000777508465666607,3,50,"small",0.1,150103,"int12_3","null",0
"int12_3",-12.3343913114805,0.000575900306646536,3,50,"small",0.1,150103,"int12_3","null",0
"x1",-12.8050687184925,0.000359695255323477,3,50,"small",0.1,150103,"int12_3","null",0
"int23_1",-14.5550419019173,6.25073391682586e-05,3,50,"small",0.1,150103,"int12_3","null",0
"int12_4",-16.4295133393163,9.59087896613868e-06,3,50,"small",0.1,150103,"int12_3","null",0
"main",-16.6734319126538,7.51494696381971e-06,3,50,"small",0.1,150103,"int12_3","null",0
"int13_2",-17.3124575362039,3.96643752214343e-06,3,50,"small",0.1,150103,"int12_3","null",0
"int12",-20.1446647487553,2.3355472283432e-07,3,50,"small",0.1,150103,"int12_3","null",0
"int24_1",-21.7155840174125,4.85452882224908e-08,3,50,"small",0.1,150103,"int12_3","null",0
"int23_4",-21.8602941712889,4.20049297397362e-08,3,50,"small",0.1,150103,"int12_3","null",0
"int14_2",-21.9725558460023,3.75444405042937e-08,3,50,"small",0.1,150103,"int12_3","null",0
"int23",-22.0281910423467,3.55126906285206e-08,3,50,"small",0.1,150103,"int12_3","null",0
"int34",-22.369641593413,2.52402404463185e-08,3,50,"small",0.1,150103,"int12_3","null",0
"int34_2",-23.0564353596085,1.27005563276448e-08,3,50,"small",0.1,150103,"int12_3","null",0
"int24_3",-23.6984817440418,6.68321669891441e-09,3,50,"small",0.1,150103,"int12_3","null",0
"int24",-24.2687503713423,3.77851390724475e-09,3,50,"small",0.1,150103,"int12_3","null",0
"int14",-24.3916815988884,3.3414323372568e-09,3,50,"small",0.1,150103,"int12_3","null",0
"int13",-24.7934752262424,2.23581526015504e-09,3,50,"small",0.1,150103,"int12_3","null",0
"int34_1",-31.6480288819731,2.35798526804909e-12,3,50,"small",0.1,150103,"int12_3","null",0
"int14_3",-32.2900497685322,1.24083764025102e-12,3,50,"small",0.1,150103,"int12_3","null",0
"int13_4",-32.5936907341566,9.15894314878604e-13,3,50,"small",0.1,150103,"int12_3","null",0
"int123_4",-40.3979507404609,3.73678668853945e-16,3,50,"small",0.1,150103,"int12_3","null",0
"int124_3",-42.3750547747449,5.17431584551954e-17,3,50,"small",0.1,150103,"int12_3","null",0
"int234_1",-43.3301822574594,1.9908857574098e-17,3,50,"small",0.1,150103,"int12_3","null",0
"int134_2",-44.1848771702062,8.46948601801754e-18,3,50,"small",0.1,150103,"int12_3","null",0
"full",-89.191869469905,2.40751306476292e-37,3,50,"small",0.1,150103,"int12_3","null",0
"int12_3",10.4466141640001,0.506755508563152,4,50,"small",0.1,150104,"int12_3","int12_3",1
"null",10.2085648701237,0.39940636680273,4,50,"small",0.1,150104,"int12_3","int12_3",1
"int12_4",8.13398458175788,0.050169088665758,4,50,"small",0.1,150104,"int12_3","int12_3",1
"x1",7.93692434191534,0.0411959039846353,4,50,"small",0.1,150104,"int12_3","int12_3",1
"x2",4.91024918643471,0.00199703519473964,4,50,"small",0.1,150104,"int12_3","int12_3",1
"x4",2.5989437251719,0.000197969602425126,4,50,"small",0.1,150104,"int12_3","int12_3",1
"x3",2.40739859989241,0.00016346000955191,4,50,"small",0.1,150104,"int12_3","int12_3",1
"int12",2.04883735206849,0.000114206375447532,4,50,"small",0.1,150104,"int12_3","int12_3",1
"int13_2",-4.17670615722609,2.25928571134184e-07,4,50,"small",0.1,150104,"int12_3","int12_3",1
"int14_2",-4.9959489987928,9.9581464793402e-08,4,50,"small",0.1,150104,"int12_3","int12_3",1
"int23_1",-5.47196384260233,6.18654092596844e-08,4,50,"small",0.1,150104,"int12_3","int12_3",1
"main",-5.86207265592659,4.18818430823834e-08,4,50,"small",0.1,150104,"int12_3","int12_3",1
"int24_1",-6.15500511047338,3.1246892746918e-08,4,50,"small",0.1,150104,"int12_3","int12_3",1
"int14",-12.0595523116734,8.52107855616296e-11,4,50,"small",0.1,150104,"int12_3","int12_3",1
"int13",-12.232599465163,7.16706173269548e-11,4,50,"small",0.1,150104,"int12_3","int12_3",1
"int13_4",-12.7222126382297,4.39242996782423e-11,4,50,"small",0.1,150104,"int12_3","int12_3",1
"int34",-12.8705169371557,3.78701571428828e-11,4,50,"small",0.1,150104,"int12_3","int12_3",1
"int23",-13.5295935883777,1.95913225314815e-11,4,50,"small",0.1,150104,"int12_3","int12_3",1
"int24",-13.675557053634,1.69306108253842e-11,4,50,"small",0.1,150104,"int12_3","int12_3",1
"int14_3",-14.0499712088963,1.16430463234488e-11,4,50,"small",0.1,150104,"int12_3","int12_3",1
"int34_1",-14.2044006502357,9.97697240793152e-12,4,50,"small",0.1,150104,"int12_3","int12_3",1
"int34_2",-17.9113183507079,2.44965468783372e-13,4,50,"small",0.1,150104,"int12_3","int12_3",1
"int23_4",-18.3786506974017,1.53512947219338e-13,4,50,"small",0.1,150104,"int12_3","int12_3",1
"int24_3",-18.3898267460622,1.51806830630572e-13,4,50,"small",0.1,150104,"int12_3","int12_3",1
"int123_4",-21.3048699093398,8.22818699533262e-15,4,50,"small",0.1,150104,"int12_3","int12_3",1
"int124_3",-22.5495882889025,2.36989895371599e-15,4,50,"small",0.1,150104,"int12_3","int12_3",1
"int134_2",-33.6864673742688,3.45179262752935e-20,4,50,"small",0.1,150104,"int12_3","int12_3",1
"int234_1",-35.1725299055648,7.81008822323977e-21,4,50,"small",0.1,150104,"int12_3","int12_3",1
"full",-72.4483435878878,5.05796417588671e-37,4,50,"small",0.1,150104,"int12_3","int12_3",1
"null",-8.53716563799847,0.99573283345971,5,50,"small",0.1,150105,"int12_3","null",0
"x3",-14.5148717025166,0.00252381821016327,5,50,"small",0.1,150105,"int12_3","null",0
"x1",-15.3087908631471,0.00114094145231389,5,50,"small",0.1,150105,"int12_3","null",0
"x2",-16.5741737071568,0.000321895253176158,5,50,"small",0.1,150105,"int12_3","null",0
"x4",-16.7148677385571,0.000279648137330154,5,50,"small",0.1,150105,"int12_3","null",0
"int12_3",-22.5077390666798,8.5270709930161e-07,5,50,"small",0.1,150105,"int12_3","null",0
"int23_1",-27.5660745426072,5.41991772506595e-09,5,50,"small",0.1,150105,"int12_3","null",0
"int12_4",-27.9397696544732,3.72991529242866e-09,5,50,"small",0.1,150105,"int12_3","null",0
"int13_2",-28.9376261894981,1.37510348288737e-09,5,50,"small",0.1,150105,"int12_3","null",0
"int12",-30.9094768551159,1.91413039169835e-10,5,50,"small",0.1,150105,"int12_3","null",0
"int23_4",-32.8431098832565,2.76825035766334e-11,5,50,"small",0.1,150105,"int12_3","null",0
"main",-33.2254106555667,1.88874900629667e-11,5,50,"small",0.1,150105,"int12_3","null",0
"int13_4",-33.593563027995,1.30703646766132e-11,5,50,"small",0.1,150105,"int12_3","null",0
"int23",-35.9883066738262,1.19196568827224e-12,5,50,"small",0.1,150105,"int12_3","null",0
"int14_2",-36.5068126539681,7.09707619757414e-13,5,50,"small",0.1,150105,"int12_3","null",0
"int34_1",-36.8385680004291,5.09330814453585e-13,5,50,"small",0.1,150105,"int12_3","null",0
"int13",-37.0374503587281,4.17471123781024e-13,5,50,"small",0.1,150105,"int12_3","null",0
"int34_2",-37.0437124234053,4.14865060786634e-13,5,50,"small",0.1,150105,"int12_3","null",0
"int24_3",-37.2643065715991,3.32739254729796e-13,5,50,"small",0.1,150105,"int12_3","null",0
"int14_3",-37.2684564266002,3.31361296211034e-13,5,50,"small",0.1,150105,"int12_3","null",0
"int24_1",-37.4295947968296,2.820462146366e-13,5,50,"small",0.1,150105,"int12_3","null",0
"int14",-40.6655571058828,1.10907189745373e-14,5,50,"small",0.1,150105,"int12_3","null",0
"int24",-40.8936908500902,8.82840960703826e-15,5,50,"small",0.1,150105,"int12_3","null",0
"int34",-40.947594795632,8.36512217974681e-15,5,50,"small",0.1,150105,"int12_3","null",0
"int124_3",-52.9455312069028,5.15032589933681e-20,5,50,"small",0.1,150105,"int12_3","null",0
"int123_4",-55.455921721937,4.18394496107751e-21,5,50,"small",0.1,150105,"int12_3","null",0
"int234_1",-58.7090812940258,1.61717385684518e-22,5,50,"small",0.1,150105,"int12_3","null",0
"int134_2",-60.2074306604574,3.61436368556112e-23,5,50,"small",0.1,150105,"int12_3","null",0
"full",-106.07763654037,4.33365717847136e-43,5,50,"small",0.1,150105,"int12_3","null",0
"x1",-12.4531382520931,0.778463355839688,6,50,"small",0.1,150106,"int12_3","x1",0
"null",-13.8145528705661,0.199518567361598,6,50,"small",0.1,150106,"int12_3","x1",0
"x3",-16.1330874241303,0.019636159675121,6,50,"small",0.1,150106,"int12_3","x1",0
"int12_3",-18.3259833558672,0.00219126020889639,6,50,"small",0.1,150106,"int12_3","x1",0
"x4",-21.3169070646449,0.000110091119984502,6,50,"small",0.1,150106,"int12_3","x1",0
"x2",-22.2641238991172,4.26954156187364e-05,6,50,"small",0.1,150106,"int12_3","x1",0
"main",-22.8482345318198,2.38070300951371e-05,6,50,"small",0.1,150106,"int12_3","x1",0
"int13_2",-24.1878584307241,6.23611267998485e-06,6,50,"small",0.1,150106,"int12_3","x1",0
"int23_1",-24.2312044435592,5.97157676617781e-06,6,50,"small",0.1,150106,"int12_3","x1",0
"int12",-26.0971068488205,9.24140282671185e-07,6,50,"small",0.1,150106,"int12_3","x1",0
"int12_4",-26.8086367926755,4.53653611848717e-07,6,50,"small",0.1,150106,"int12_3","x1",0
"int14_3",-27.6364241394028,1.98253515022186e-07,6,50,"small",0.1,150106,"int12_3","x1",0
"int14_2",-28.5138872527781,8.24410487432957e-08,6,50,"small",0.1,150106,"int12_3","x1",0
"int34_1",-28.5605294716102,7.86841123082377e-08,6,50,"small",0.1,150106,"int12_3","x1",0
"int14",-29.2428242726527,3.97713362204352e-08,6,50,"small",0.1,150106,"int12_3","x1",0
"int13_4",-29.5812630704675,2.83522859347951e-08,6,50,"small",0.1,150106,"int12_3","x1",0
"int24",-29.9408123833111,1.97896356117811e-08,6,50,"small",0.1,150106,"int12_3","x1",0
"int34",-30.1342444426322,1.63091497940304e-08,6,50,"small",0.1,150106,"int12_3","x1",0
"int24_1",-31.0517614234353,6.51566518939055e-09,6,50,"small",0.1,150106,"int12_3","x1",0
"int13",-31.5291855962099,4.04218397508878e-09,6,50,"small",0.1,150106,"int12_3","x1",0
"int23",-31.6256115856488,3.67061471150155e-09,6,50,"small",0.1,150106,"int12_3","x1",0
"int34_2",-37.0419942187204,1.63092395417987e-11,6,50,"small",0.1,150106,"int12_3","x1",0
"int24_3",-37.200357323335,1.39205850803653e-11,6,50,"small",0.1,150106,"int12_3","x1",0
"int23_4",-38.0621506119809,5.88010957542039e-12,6,50,"small",0.1,150106,"int12_3","x1",0
"int124_3",-48.1119343837958,2.53991850831139e-16,6,50,"small",0.1,150106,"int12_3","x1",0
"int123_4",-51.5797576302679,7.92069485891806e-18,6,50,"small",0.1,150106,"int12_3","x1",0
"int134_2",-52.7172299135557,2.5396001652969e-18,6,50,"small",0.1,150106,"int12_3","x1",0
"int234_1",-52.8888826834115,2.1390330551761e-18,6,50,"small",0.1,150106,"int12_3","x1",0
"full",-102.16215871179,8.53307595668346e-40,6,50,"small",0.1,150106,"int12_3","x1",0
"int12_3",-9.61731167586209,0.76863922794257,7,50,"small",0.1,150107,"int12_3","int12_3",1
"x1",-11.2348609987973,0.152485939541631,7,50,"small",0.1,150107,"int12_3","int12_3",1
"null",-12.0955970431411,0.0644787909808771,7,50,"small",0.1,150107,"int12_3","int12_3",1
"int12_4",-14.0427176930311,0.00920011236747126,7,50,"small",0.1,150107,"int12_3","int12_3",1
"x4",-14.9731094493623,0.00362851669755638,7,50,"small",0.1,150107,"int12_3","int12_3",1
"x3",-16.5128956708341,0.000778051719141969,7,50,"small",0.1,150107,"int12_3","int12_3",1
"x2",-17.3317976743995,0.000343055072482108,7,50,"small",0.1,150107,"int12_3","int12_3",1
"int12",-17.9745707568695,0.000180389411796092,7,50,"small",0.1,150107,"int12_3","int12_3",1
"int24_1",-18.4953602406854,0.000107160577003223,7,50,"small",0.1,150107,"int12_3","int12_3",1
"main",-18.5957947489226,9.69207777840211e-05,7,50,"small",0.1,150107,"int12_3","int12_3",1
"int13_2",-19.810404724327,2.87685836290405e-05,7,50,"small",0.1,150107,"int12_3","int12_3",1
"int23_1",-20.1794182537183,1.98910606280202e-05,7,50,"small",0.1,150107,"int12_3","int12_3",1
"int14_2",-20.6220761190079,1.27765639441745e-05,7,50,"small",0.1,150107,"int12_3","int12_3",1
"int24",-25.5087422958161,9.64188433562596e-08,7,50,"small",0.1,150107,"int12_3","int12_3",1
"int34",-25.6874289439251,8.0641628991484e-08,7,50,"small",0.1,150107,"int12_3","int12_3",1
"int34_1",-25.696498500202,7.99135518581215e-08,7,50,"small",0.1,150107,"int12_3","int12_3",1
"int14_3",-26.4550483801801,3.74271197501129e-08,7,50,"small",0.1,150107,"int12_3","int12_3",1
"int13",-26.4971248348638,3.58849904217738e-08,7,50,"small",0.1,150107,"int12_3","int12_3",1
"int14",-26.5709355203593,3.33316844125217e-08,7,50,"small",0.1,150107,"int12_3","int12_3",1
"int23",-27.0642962497305,2.03513591651555e-08,7,50,"small",0.1,150107,"int12_3","int12_3",1
"int13_4",-27.4714427910004,1.35447789784745e-08,7,50,"small",0.1,150107,"int12_3","int12_3",1
"int24_3",-29.9081028683085,1.18452408812576e-09,7,50,"small",0.1,150107,"int12_3","int12_3",1
"int34_2",-35.6562253080414,3.77716572344528e-12,7,50,"small",0.1,150107,"int12_3","int12_3",1
"int23_4",-36.7872502972026,1.21890014374643e-12,7,50,"small",0.1,150107,"int12_3","int12_3",1
"int124_3",-41.8841062562943,7.45472642355207e-15,7,50,"small",0.1,150107,"int12_3","int12_3",1
"int123_4",-43.5757351141512,1.37330383163642e-15,7,50,"small",0.1,150107,"int12_3","int12_3",1
"int134_2",-46.7313836148414,5.85175184994001e-17,7,50,"small",0.1,150107,"int12_3","int12_3",1
"int234_1",-48.9350415428364,6.46025146134275e-18,7,50,"small",0.1,150107,"int12_3","int12_3",1
"full",-91.5017973517373,2.10737713009252e-36,7,50,"small",0.1,150107,"int12_3","int12_3",1
"int12_3",18.7871279696342,0.916909840589016,8,50,"small",0.1,150108,"int12_3","int12_3",1
"x1",16.3795683484647,0.0825537442160046,8,50,"small",0.1,150108,"int12_3","int12_3",1
"int12",10.3680119251237,0.000202279090897916,8,50,"small",0.1,150108,"int12_3","int12_3",1
"int12_4",10.0298028052477,0.000144234329049753,8,50,"small",0.1,150108,"int12_3","int12_3",1
"main",9.26226215703406,6.69468227421571e-05,8,50,"small",0.1,150108,"int12_3","int12_3",1
"int23_1",9.20494313987168,6.32174010720496e-05,8,50,"small",0.1,150108,"int12_3","int12_3",1
"int13_2",9.04997883445558,5.41422743106336e-05,8,50,"small",0.1,150108,"int12_3","int12_3",1
"x3",6.60658736753169,4.70310921137639e-06,8,50,"small",0.1,150108,"int12_3","int12_3",1
"int34_1",3.80150945399144,2.84547781863652e-07,8,50,"small",0.1,150108,"int12_3","int12_3",1
"null",3.47801007066353,2.05902304530994e-07,8,50,"small",0.1,150108,"int12_3","int12_3",1
"int14_3",2.77769022408378,1.02215359984619e-07,8,50,"small",0.1,150108,"int12_3","int12_3",1
"int13_4",2.50026870246445,7.7452158668932e-08,8,50,"small",0.1,150108,"int12_3","int12_3",1
"int14_2",2.47733801086031,7.569633516416e-08,8,50,"small",0.1,150108,"int12_3","int12_3",1
"int14",1.91465009048286,4.31223673386064e-08,8,50,"small",0.1,150108,"int12_3","int12_3",1
"int24",1.58865811857424,3.11261983223034e-08,8,50,"small",0.1,150108,"int12_3","int12_3",1
"int34",1.5306456507331,2.93718692046669e-08,8,50,"small",0.1,150108,"int12_3","int12_3",1
"int23",1.14600302486415,1.99932508809144e-08,8,50,"small",0.1,150108,"int12_3","int12_3",1
"int13",0.918881795469026,1.59311056971629e-08,8,50,"small",0.1,150108,"int12_3","int12_3",1
"int24_1",0.0541150235128427,6.70938142229946e-09,8,50,"small",0.1,150108,"int12_3","int12_3",1
"x4",-4.60256403714963,6.37253840943428e-11,8,50,"small",0.1,150108,"int12_3","int12_3",1
"x2",-5.17873380239085,3.58166622954347e-11,8,50,"small",0.1,150108,"int12_3","int12_3",1
"int123_4",-12.3553427721928,2.73730655707023e-14,8,50,"small",0.1,150108,"int12_3","int12_3",1
"int34_2",-13.5541617370469,8.25435183731491e-15,8,50,"small",0.1,150108,"int12_3","int12_3",1
"int23_4",-14.8098444382054,2.35151042455264e-15,8,50,"small",0.1,150108,"int12_3","int12_3",1
"int124_3",-14.8239599597868,2.31855079683393e-15,8,50,"small",0.1,150108,"int12_3","int12_3",1
"int24_3",-16.4262580372142,4.67032820908182e-16,8,50,"small",0.1,150108,"int12_3","int12_3",1
"int234_1",-19.9788395832915,1.33807618084988e-17,8,50,"small",0.1,150108,"int12_3","int12_3",1
"int134_2",-22.1269644635993,1.5615721607537e-18,8,50,"small",0.1,150108,"int12_3","int12_3",1
"full",-74.2963108599224,3.44114357822552e-41,8,50,"small",0.1,150108,"int12_3","int12_3",1
"null",-10.9635822881968,0.522651484621052,9,50,"small",0.1,150109,"int12_3","null",0
"x1",-11.0868615257756,0.462032681131784,9,50,"small",0.1,150109,"int12_3","null",0
"int12_3",-14.7323677190815,0.0120628373565266,9,50,"small",0.1,150109,"int12_3","null",0
"int12_4",-16.5204676144134,0.0020178438459193,9,50,"small",0.1,150109,"int12_3","null",0
"x2",-17.9519683036824,0.000482163914605858,9,50,"small",0.1,150109,"int12_3","null",0
"x4",-18.7392090605762,0.000219432215397112,9,50,"small",0.1,150109,"int12_3","null",0
"x3",-19.1039166233204,0.000152373662244225,9,50,"small",0.1,150109,"int12_3","null",0
"main",-19.2032904956573,0.000137959744497243,9,50,"small",0.1,150109,"int12_3","null",0
"int13_2",-19.7337529615056,8.11662459288174e-05,9,50,"small",0.1,150109,"int12_3","null",0
"int14_2",-19.9943372120791,6.25468089509155e-05,9,50,"small",0.1,150109,"int12_3","null",0
"int24_1",-20.0750737359153,5.76954720137397e-05,9,50,"small",0.1,150109,"int12_3","null",0
"int23_1",-20.488886952815,3.81438858527325e-05,9,50,"small",0.1,150109,"int12_3","null",0
"int12",-22.8913360699836,3.45187085796367e-06,9,50,"small",0.1,150109,"int12_3","null",0
"int34",-26.8008491106322,6.92109162920878e-08,9,50,"small",0.1,150109,"int12_3","null",0
"int13",-27.2662848395898,4.34548675155117e-08,9,50,"small",0.1,150109,"int12_3","null",0
"int14",-27.2801423491387,4.28568443993557e-08,9,50,"small",0.1,150109,"int12_3","null",0
"int24",-27.5498268789997,3.27263587670865e-08,9,50,"small",0.1,150109,"int12_3","null",0
"int23",-27.6151721710443,3.06562188192457e-08,9,50,"small",0.1,150109,"int12_3","null",0
"int13_4",-32.6734036757084,1.94875192263009e-10,9,50,"small",0.1,150109,"int12_3","null",0
"int14_3",-33.7176925186544,6.85847681212022e-11,9,50,"small",0.1,150109,"int12_3","null",0
"int34_1",-33.9288494892577,5.55294494322828e-11,9,50,"small",0.1,150109,"int12_3","null",0
"int23_4",-40.1568265469405,1.09584037616736e-13,9,50,"small",0.1,150109,"int12_3","null",0
"int34_2",-41.2052915113825,3.84065015815674e-14,9,50,"small",0.1,150109,"int12_3","null",0
"int24_3",-41.5866175409992,2.62299195733448e-14,9,50,"small",0.1,150109,"int12_3","null",0
"int124_3",-45.9483853629407,3.34584072131983e-16,9,50,"small",0.1,150109,"int12_3","null",0
"int123_4",-47.6384377390838,6.17340602487771e-17,9,50,"small",0.1,150109,"int12_3","null",0
"int134_2",-48.0455356795336,4.10888940864783e-17,9,50,"small",0.1,150109,"int12_3","null",0
"int234_1",-50.3925611100493,3.93028694651987e-18,9,50,"small",0.1,150109,"int12_3","null",0
"full",-97.1929652052255,1.85894700728849e-38,9,50,"small",0.1,150109,"int12_3","null",0
"int12_3",-9.68678048724011,0.532189711585244,10,50,"small",0.1,150110,"int12_3","int12_3",1
"int13_2",-11.0293800888116,0.13898978273527,10,50,"small",0.1,150110,"int12_3","int12_3",1
"null",-11.2856321935305,0.107570701548496,10,50,"small",0.1,150110,"int12_3","int12_3",1
"main",-11.5218540587599,0.0849384141929873,10,50,"small",0.1,150110,"int12_3","int12_3",1
"int23_1",-11.76014535428,0.0669291876317774,10,50,"small",0.1,150110,"int12_3","int12_3",1
"int12_4",-12.4714552925473,0.0328622709864948,10,50,"small",0.1,150110,"int12_3","int12_3",1
"int14_2",-13.3846252731621,0.0131859944603751,10,50,"small",0.1,150110,"int12_3","int12_3",1
"int24_1",-13.4911225866825,0.0118539118503189,10,50,"small",0.1,150110,"int12_3","int12_3",1
"x1",-13.590968295868,0.0107275180220801,10,50,"small",0.1,150110,"int12_3","int12_3",1
"x2",-17.1367326718765,0.000309452040105134,10,50,"small",0.1,150110,"int12_3","int12_3",1
"x3",-17.7494537387256,0.00016768413384299,10,50,"small",0.1,150110,"int12_3","int12_3",1
"int12",-18.2606109750804,0.000100577122135257,10,50,"small",0.1,150110,"int12_3","int12_3",1
"x4",-18.6122457758529,7.07597274030481e-05,10,50,"small",0.1,150110,"int12_3","int12_3",1
"int34",-19.1759596755853,4.02687654322341e-05,10,50,"small",0.1,150110,"int12_3","int12_3",1
"int13",-19.7183751078253,2.34099392135089e-05,10,50,"small",0.1,150110,"int12_3","int12_3",1
"int14",-20.1906701229788,1.45977246363318e-05,10,50,"small",0.1,150110,"int12_3","int12_3",1
"int24",-20.2495644860188,1.37628276154439e-05,10,50,"small",0.1,150110,"int12_3","int12_3",1
"int23",-20.3870752988066,1.19946473236706e-05,10,50,"small",0.1,150110,"int12_3","int12_3",1
"int34_1",-33.2170391275928,3.21369745722559e-11,10,50,"small",0.1,150110,"int12_3","int12_3",1
