"model","log_marginal","post_prob","rep","n","tau_label","tau_sd","seed","true_model","chosen_model","correct"
"int24",-69.9877243649847,2.86986226130569e-29,1,50,"big",0.7071068,150301,"int12_3","int12_3",1
"int34",-70.0730935238791,2.63503081691551e-29,1,50,"big",0.7071068,150301,"int12_3","int12_3",1
"int24_3",-70.6672532452151,1.45460611962368e-29,1,50,"big",0.7071068,150301,"int12_3","int12_3",1
"int34_2",-71.1899248053543,8.62485963573977e-30,1,50,"big",0.7071068,150301,"int12_3","int12_3",1
"full",-87.8631103813556,4.95084744840333e-37,1,50,"big",0.7071068,150301,"int12_3","int12_3",1
"int134_2",-101.666451469133,5.01146473083572e-43,1,50,"big",0.7071068,150301,"int12_3","int12_3",1
"int234_1",-102.414260560375,2.37244042980738e-43,1,50,"big",0.7071068,150301,"int12_3","int12_3",1
"null",-5.06690927337431,0.999193109582822,2,50,"big",0.7071068,150302,"int12_3","null",0
"x1",-12.2102091574111,0.000789502861234717,2,50,"big",0.7071068,150302,"int12_3","null",0
"x3",-16.7754446563965,8.21669416783913e-06,2,50,"big",0.7071068,150302,"int12_3","null",0
"int12_4",-16.9962208813821,6.5889350452752e-06,2,50,"big",0.7071068,150302,"int12_3","null",0
"int13_2",-18.2040557166024,1.9690612347862e-06,2,50,"big",0.7071068,150302,"int12_3","null",0
"x2",-20.4127748106425,2.16284156733046e-07,2,50,"big",0.7071068,150302,"int12_3","null",0
"int14_2",-20.5303337665614,1.92295668498234e-07,2,50,"big",0.7071068,150302,"int12_3","null",0
"x4",-21.0496863251222,1.14397768092e-07,2,50,"big",0.7071068,150302,"int12_3","null",0
"int24_1",-21.324712908309,8.68910457302332e-08,2,50,"big",0.7071068,150302,"int12_3","null",0
"int34",-25.6540765263203,1.14487031418607e-09,2,50,"big",0.7071068,150302,"int12_3","null",0
"int14",-25.6723873344364,1.12409757674681e-09,2,50,"big",0.7071068,150302,"int12_3","null",0
"int13",-26.1069757246409,7.27888188032554e-10,2,50,"big",0.7071068,150302,"int12_3","null",0
"int12_3",-43.991105296931,1.24476074805626e-17,2,50,"big",0.7071068,150302,"int12_3","null",0
"int124_3",-46.2831582586379,1.25794001272223e-18,2,50,"big",0.7071068,150302,"int12_3","null",0
"int134_2",-47.8553555704239,2.61133935803437e-19,2,50,"big",0.7071068,150302,"int12_3","null",0
"int23_1",-49.8056933565974,3.71400407648436e-20,2,50,"big",0.7071068,150302,"int12_3","null",0
"main",-50.7441490843058,1.45303552371653e-20,2,50,"big",0.7071068,150302,"int12_3","null",0
"int13_4",-56.426534044502,4.94820632143665e-23,2,50,"big",0.7071068,150302,"int12_3","null",0
"int34_1",-56.8122910947307,3.36446210831242e-23,2,50,"big",0.7071068,150302,"int12_3","null",0
"int14_3",-56.8190521927077,3.34179137623975e-23,2,50,"big",0.7071068,150302,"int12_3","null",0
"int12",-59.6206380818408,2.02892522546099e-24,2,50,"big",0.7071068,150302,"int12_3","null",0
"int24_3",-60.8431614898935,5.97490317224042e-25,2,50,"big",0.7071068,150302,"int12_3","null",0
"int23_4",-62.0941985421433,1.71006407394136e-25,2,50,"big",0.7071068,150302,"int12_3","null",0
"int34_2",-62.6596536737107,9.71490011623559e-26,2,50,"big",0.7071068,150302,"int12_3","null",0
"int23",-65.5741282608361,5.268634955365e-27,2,50,"big",0.7071068,150302,"int12_3","null",0
"int24",-66.1376151077571,2.99901667616908e-27,2,50,"big",0.7071068,150302,"int12_3","null",0
"int123_4",-101.71229634371,1.06436632202705e-42,2,50,"big",0.7071068,150302,"int12_3","null",0
"int234_1",-110.304684363255,1.97453311258724e-46,2,50,"big",0.7071068,150302,"int12_3","null",0
"full",-206.051829239546,5.1642557699148e-88,2,50,"big",0.7071068,150302,"int12_3","null",0
"main",-4.27323337217459,0.519212167393855,3,50,"big",0.7071068,150303,"int12_3","main",0
"x1",-4.53271148732428,0.400548350615597,3,50,"big",0.7071068,150303,"int12_3","main",0
"null",-6.15613412297814,0.078997155793086,3,50,"big",0.7071068,150303,"int12_3","main",0
"int13",-11.6062352448021,0.000339361532397645,3,50,"big",0.7071068,150303,"int12_3","main",0
"int14_2",-11.923770912989,0.000247035076871558,3,50,"big",0.7071068,150303,"int12_3","main",0
"int14",-11.9515416285406,0.000240269118598931,3,50,"big",0.7071068,150303,"int12_3","main",0
"int12",-12.205132040821,0.00018645113804099,3,50,"big",0.7071068,150303,"int12_3","main",0
"x3",-12.694661439046,0.000114278655475303,3,50,"big",0.7071068,150303,"int12_3","main",0
"int12_4",-13.0975047383999,7.63857769113874e-05,3,50,"big",0.7071068,150303,"int12_3","main",0
"int24_1",-14.0142260081,3.05411588094353e-05,3,50,"big",0.7071068,150303,"int12_3","main",0
"x2",-15.437739922304,7.35633119012591e-06,3,50,"big",0.7071068,150303,"int12_3","main",0
"int14_3",-18.6014070713446,3.10955389198164e-07,3,50,"big",0.7071068,150303,"int12_3","main",0
"x4",-19.4619680000023,1.315107411643e-07,3,50,"big",0.7071068,150303,"int12_3","main",0
"int13_4",-19.5821898772713,1.16613687189368e-07,3,50,"big",0.7071068,150303,"int12_3","main",0
"int34_1",-19.8599852680285,8.83292457848482e-08,3,50,"big",0.7071068,150303,"int12_3","main",0
"int134_2",-33.9515004730315,6.70250623971453e-14,3,50,"big",0.7071068,150303,"int12_3","main",0
"int124_3",-35.0185586876272,2.30578989985378e-14,3,50,"big",0.7071068,150303,"int12_3","main",0
"int123_4",-36.3169107132802,6.29437498367205e-15,3,50,"big",0.7071068,150303,"int12_3","main",0
"int23_1",-36.7851012229707,3.94112361898166e-15,3,50,"big",0.7071068,150303,"int12_3","main",0
"int12_3",-37.4744158813558,1.97812852185728e-15,3,50,"big",0.7071068,150303,"int12_3","main",0
"int13_2",-38.0509376382676,1.11140996705228e-15,3,50,"big",0.7071068,150303,"int12_3","main",0
"int34_2",-45.7597643761989,4.98853901277831e-19,3,50,"big",0.7071068,150303,"int12_3","main",0
"int23_4",-47.2167925902155,1.16196771013889e-19,3,50,"big",0.7071068,150303,"int12_3","main",0
"int24_3",-48.0732205150757,4.93460208288851e-20,3,50,"big",0.7071068,150303,"int12_3","main",0
"int23",-49.881498869247,8.08959588023805e-21,3,50,"big",0.7071068,150303,"int12_3","main",0
"int34",-50.8775714195131,2.98770706870959e-21,3,50,"big",0.7071068,150303,"int12_3","main",0
"int24",-51.3093546998847,1.94006784902136e-21,3,50,"big",0.7071068,150303,"int12_3","main",0
"full",-80.8520246089953,2.8681271219287e-34,3,50,"big",0.7071068,150303,"int12_3","main",0
"int234_1",-91.4437199960393,7.20582209757378e-39,3,50,"big",0.7071068,150303,"int12_3","main",0
"x2",73.9282534562863,0.528827324098737,4,50,"big",0.7071068,150304,"int12_3","x2",0
"null",73.7854835492266,0.458468713184583,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int12_3",69.9079717262522,0.00949134403520868,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int12_4",67.7373886932813,0.001083067395102,4,50,"big",0.7071068,150304,"int12_3","x2",0
"x1",67.6745105031931,0.00101706294299885,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int23_1",66.9095658289664,0.000473300082282648,4,50,"big",0.7071068,150304,"int12_3","x2",0
"x4",66.1015272895441,0.000210964752833331,4,50,"big",0.7071068,150304,"int12_3","x2",0
"x3",65.7500134278938,0.000148439461682724,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int24_1",65.5286176902339,0.000118959306450536,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int14_2",65.0257847456666,7.19483519413742e-05,4,50,"big",0.7071068,150304,"int12_3","x2",0
"main",64.6524157333806,4.95300479735462e-05,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int13_2",64.3557536494526,3.68154440072787e-05,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int12",61.5741791499871,2.2803819064807e-06,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int23",58.8554525698506,1.50411012557542e-07,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int24",57.3542691687904,3.35215404119049e-08,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int34",57.3453265939914,3.32231078957385e-08,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int14",56.8954867513984,2.11873819231215e-08,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int13",56.2956441598383,1.16297122085633e-08,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int23_4",52.4911368474885,2.58995629553754e-10,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int24_3",52.383243181441,2.32506346446717e-10,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int34_2",50.8416004745564,4.97631531863049e-11,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int34_1",45.0116985378011,1.46222313171458e-13,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int14_3",44.4006587051197,7.93674491493447e-14,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int13_4",43.8419623914029,4.53945480187717e-14,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int124_3",40.0240589744911,9.97491744175763e-16,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int123_4",39.825550038972,8.17895793513656e-16,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int234_1",36.1798163164923,2.13489213086975e-17,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int134_2",34.3681929678379,3.48817217023512e-18,4,50,"big",0.7071068,150304,"int12_3","x2",0
"full",-8.82432728209127,6.08589855357899e-37,4,50,"big",0.7071068,150304,"int12_3","x2",0
"null",-9.74847032698529,0.995190183406933,5,50,"big",0.7071068,150305,"int12_3","null",0
"int12_3",-15.1419264696021,0.00452436716973517,5,50,"big",0.7071068,150305,"int12_3","null",0
"int12_4",-17.9271746640835,0.000279215755419079,5,50,"big",0.7071068,150305,"int12_3","null",0
"x1",-22.1458536823356,4.10951814357187e-06,5,50,"big",0.7071068,150305,"int12_3","null",0
"int12",-23.274407941522,1.32943165314671e-06,5,50,"big",0.7071068,150305,"int12_3","null",0
"x2",-24.6453298569346,3.37506539361652e-07,5,50,"big",0.7071068,150305,"int12_3","null",0
"x3",-24.7697050566271,2.98034629556314e-07,5,50,"big",0.7071068,150305,"int12_3","null",0
"x4",-25.3968982861614,1.59176946862443e-07,5,50,"big",0.7071068,150305,"int12_3","null",0
"int124_3",-45.5633444263647,2.77781866698836e-16,5,50,"big",0.7071068,150305,"int12_3","null",0
"int123_4",-48.4288096601303,1.58215181192595e-17,5,50,"big",0.7071068,150305,"int12_3","null",0
"int134_2",-55.9267869072101,8.76835266884168e-21,5,50,"big",0.7071068,150305,"int12_3","null",0
"int234_1",-57.2959706399162,2.22991890414878e-21,5,50,"big",0.7071068,150305,"int12_3","null",0
"main",-58.8168051050805,4.87302964219121e-22,5,50,"big",0.7071068,150305,"int12_3","null",0
"int23_1",-58.8168513499102,4.87280429497611e-22,5,50,"big",0.7071068,150305,"int12_3","null",0
"int13_2",-58.8214621519595,4.85038847611125e-22,5,50,"big",0.7071068,150305,"int12_3","null",0
"int14_2",-59.7251589189278,1.96474414932993e-22,5,50,"big",0.7071068,150305,"int12_3","null",0
"int24_1",-59.727959181595,1.95925004569488e-22,5,50,"big",0.7071068,150305,"int12_3","null",0
"int13_4",-68.5266298524857,2.9571662782298e-26,5,50,"big",0.7071068,150305,"int12_3","null",0
"int14_3",-68.6084308451128,2.72489658989235e-26,5,50,"big",0.7071068,150305,"int12_3","null",0
"int34_1",-68.6084514391027,2.72484047397736e-26,5,50,"big",0.7071068,150305,"int12_3","null",0
"int34_2",-70.8875836428854,2.78950113156038e-27,5,50,"big",0.7071068,150305,"int12_3","null",0
"int24_3",-70.9273909136518,2.6806398155816e-27,5,50,"big",0.7071068,150305,"int12_3","null",0
"int23_4",-70.9772894400517,2.55016223008274e-27,5,50,"big",0.7071068,150305,"int12_3","null",0
"int34",-74.3165172483852,9.04398010345609e-29,5,50,"big",0.7071068,150305,"int12_3","null",0
"int14",-74.5564390287728,7.11480321969544e-29,5,50,"big",0.7071068,150305,"int12_3","null",0
"int24",-74.5669158703256,7.04065166897123e-29,5,50,"big",0.7071068,150305,"int12_3","null",0
"int23",-74.6299336397336,6.6106564666039e-29,5,50,"big",0.7071068,150305,"int12_3","null",0
"int13",-74.6354486908838,6.57429870765779e-29,5,50,"big",0.7071068,150305,"int12_3","null",0
"full",-99.2160949267532,1.3887063162258e-39,5,50,"big",0.7071068,150305,"int12_3","null",0
"null",-0.345936183800923,0.999997944606367,6,50,"big",0.7071068,150306,"int12_3","null",0
"x4",-14.0492873904642,1.11868881197588e-06,6,50,"big",0.7071068,150306,"int12_3","null",0
"x1",-15.083397293717,3.97741649094403e-07,6,50,"big",0.7071068,150306,"int12_3","null",0
"x3",-15.1371129073368,3.76940389916835e-07,6,50,"big",0.7071068,150306,"int12_3","null",0
"x2",-15.9814630103893,1.62022781998013e-07,6,50,"big",0.7071068,150306,"int12_3","null",0
"int12_3",-50.1436807021547,2.36109494720111e-22,6,50,"big",0.7071068,150306,"int12_3","null",0
"int12_4",-51.1195593163256,8.89804821446671e-23,6,50,"big",0.7071068,150306,"int12_3","null",0
"int24_1",-57.3155328977698,1.81308271768002e-25,6,50,"big",0.7071068,150306,"int12_3","null",0
"int14_2",-57.5115217264779,1.4903928259369e-25,6,50,"big",0.7071068,150306,"int12_3","null",0
"int24_3",-57.7567102933906,1.16631727903838e-25,6,50,"big",0.7071068,150306,"int12_3","null",0
"main",-57.8315920153683,1.0821712481261e-25,6,50,"big",0.7071068,150306,"int12_3","null",0
"int23_1",-58.4899245397061,5.60255087009823e-26,6,50,"big",0.7071068,150306,"int12_3","null",0
"int23_4",-58.5511183094828,5.26998879712134e-26,6,50,"big",0.7071068,150306,"int12_3","null",0
"int13_2",-59.4014377724526,2.25175243665616e-26,6,50,"big",0.7071068,150306,"int12_3","null",0
"int14_3",-59.865055437186,1.41636128721332e-26,6,50,"big",0.7071068,150306,"int12_3","null",0
"int34_2",-59.8659562874376,1.4150859323296e-26,6,50,"big",0.7071068,150306,"int12_3","null",0
"int34_1",-60.2450055808354,9.68643117634651e-27,6,50,"big",0.7071068,150306,"int12_3","null",0
"int13_4",-60.3537698342206,8.68816543701397e-27,6,50,"big",0.7071068,150306,"int12_3","null",0
"int12",-64.8011650316366,1.01729963558719e-28,6,50,"big",0.7071068,150306,"int12_3","null",0
"int24",-71.9695840297334,7.83870055023406e-32,6,50,"big",0.7071068,150306,"int12_3","null",0
"int14",-72.3488323308582,5.36461586512626e-32,6,50,"big",0.7071068,150306,"int12_3","null",0
"int23",-72.6698258044986,3.89164247936884e-32,6,50,"big",0.7071068,150306,"int12_3","null",0
"int34",-73.4468747045066,1.78922470389024e-32,6,50,"big",0.7071068,150306,"int12_3","null",0
"int13",-73.578479536496,1.5685906918332e-32,6,50,"big",0.7071068,150306,"int12_3","null",0
"int123_4",-108.272406609212,1.34316247572315e-47,6,50,"big",0.7071068,150306,"int12_3","null",0
"int124_3",-111.163529265281,7.45641264471934e-49,6,50,"big",0.7071068,150306,"int12_3","null",0
"int234_1",-117.634490184336,1.15405714597105e-51,6,50,"big",0.7071068,150306,"int12_3","null",0
"int134_2",-119.167054288644,2.49254599352329e-52,6,50,"big",0.7071068,150306,"int12_3","null",0
"full",-215.128874050455,5.25962020300452e-94,6,50,"big",0.7071068,150306,"int12_3","null",0
"null",-6.5044833826112,0.999559085213951,7,50,"big",0.7071068,150307,"int12_3","null",0
"x2",-14.2347234300819,0.000439144931409533,7,50,"big",0.7071068,150307,"int12_3","null",0
"x3",-20.0807250649462,1.26975994587955e-06,7,50,"big",0.7071068,150307,"int12_3","null",0
"x1",-21.2507680942152,3.940745534393e-07,7,50,"big",0.7071068,150307,"int12_3","null",0
"x4",-22.5711892537867,1.05226898181078e-07,7,50,"big",0.7071068,150307,"int12_3","null",0
"int12_3",-27.7831093264177,5.73612545239035e-10,7,50,"big",0.7071068,150307,"int12_3","null",0
"int12_4",-28.7431223090723,2.19629311488099e-10,7,50,"big",0.7071068,150307,"int12_3","null",0
"int12",-43.6023520138241,7.73408309827992e-17,7,50,"big",0.7071068,150307,"int12_3","null",0
"int24_1",-46.2463681630748,5.4970186487864e-18,7,50,"big",0.7071068,150307,"int12_3","null",0
"int13_2",-48.3552245941881,6.67209926832911e-19,7,50,"big",0.7071068,150307,"int12_3","null",0
"int14_2",-49.1728119526551,2.94570207661363e-19,7,50,"big",0.7071068,150307,"int12_3","null",0
"int23_1",-50.5440169094346,7.47622003273336e-20,7,50,"big",0.7071068,150307,"int12_3","null",0
"main",-50.8641530437284,5.42811097536509e-20,7,50,"big",0.7071068,150307,"int12_3","null",0
"int24_3",-56.3917900779305,2.15787585749122e-22,7,50,"big",0.7071068,150307,"int12_3","null",0
"int34_2",-56.795348436505,1.44132954097242e-22,7,50,"big",0.7071068,150307,"int12_3","null",0
"int23_4",-58.4671401252194,2.70840360111265e-23,7,50,"big",0.7071068,150307,"int12_3","null",0
"int24",-59.8944109568981,6.49916459992024e-24,7,50,"big",0.7071068,150307,"int12_3","null",0
"int14",-60.8235443247199,2.56649274891017e-24,7,50,"big",0.7071068,150307,"int12_3","null",0
"int13_4",-60.8805995098962,2.42416004830186e-24,7,50,"big",0.7071068,150307,"int12_3","null",0
"int14_3",-60.8921378039594,2.39635012487778e-24,7,50,"big",0.7071068,150307,"int12_3","null",0
"int13",-64.1033478824694,9.65916210615746e-26,7,50,"big",0.7071068,150307,"int12_3","null",0
"int34_1",-64.4826974257386,6.60982621769469e-26,7,50,"big",0.7071068,150307,"int12_3","null",0
"int34",-64.6364156307114,5.66801607389857e-26,7,50,"big",0.7071068,150307,"int12_3","null",0
"int23",-66.3643680035517,1.00691055332158e-26,7,50,"big",0.7071068,150307,"int12_3","null",0
"int123_4",-88.7659694669936,1.87974522940667e-36,7,50,"big",0.7071068,150307,"int12_3","null",0
"int124_3",-90.4156429164845,3.61122805121626e-37,7,50,"big",0.7071068,150307,"int12_3","null",0
"int234_1",-104.020762112942,4.45683670934701e-43,7,50,"big",0.7071068,150307,"int12_3","null",0
"int134_2",-106.032361430685,5.96211349604063e-44,7,50,"big",0.7071068,150307,"int12_3","null",0
"full",-195.178016798921,1.14797922056937e-82,7,50,"big",0.7071068,150307,"int12_3","null",0
"x1",2.30026339405682,0.707792137038137,8,50,"big",0.7071068,150308,"int12_3","x1",0
"null",0.85958811160306,0.167582400968417,8,50,"big",0.7071068,150308,"int12_3","x1",0
"main",-0.120201115700411,0.0629087931143052,8,50,"big",0.7071068,150308,"int12_3","x1",0
"int24_1",-1.13633526160459,0.0227724575415091,8,50,"big",0.7071068,150308,"int12_3","x1",0
"int14_2",-1.4397734298528,0.0168123483109371,8,50,"big",0.7071068,150308,"int12_3","x1",0
"x3",-1.97194210133711,0.00987439421352108,8,50,"big",0.7071068,150308,"int12_3","x1",0
"int12_4",-1.9834709315203,0.00976120770714616,8,50,"big",0.7071068,150308,"int12_3","x1",0
"int12_3",-3.97204969111999,0.00133621016738108,8,50,"big",0.7071068,150308,"int12_3","x1",0
"int13_2",-5.17952940509645,0.000399459721826149,8,50,"big",0.7071068,150308,"int12_3","x1",0
"int23_1",-5.52244607354551,0.000283495505722934,8,50,"big",0.7071068,150308,"int12_3","x1",0
"int34",-5.53063108278798,0.000281184562834509,8,50,"big",0.7071068,150308,"int12_3","x1",0
"int13",-7.21139145904987,5.23656522354567e-05,8,50,"big",0.7071068,150308,"int12_3","x1",0
"int24",-7.24118826330653,5.08283403764164e-05,8,50,"big",0.7071068,150308,"int12_3","x1",0
"int14",-7.90354612992819,2.62088257264399e-05,8,50,"big",0.7071068,150308,"int12_3","x1",0
"int12",-7.99311757355436,2.39633305985532e-05,8,50,"big",0.7071068,150308,"int12_3","x1",0
"x2",-8.06799720622893,2.22345000197816e-05,8,50,"big",0.7071068,150308,"int12_3","x1",0
"int23",-8.20305936981079,1.94254288639401e-05,8,50,"big",0.7071068,150308,"int12_3","x1",0
"x4",-11.4435371798993,7.60412038920737e-07,8,50,"big",0.7071068,150308,"int12_3","x1",0
"int34_1",-14.1313076857301,5.1732692771518e-08,8,50,"big",0.7071068,150308,"int12_3","x1",0
"int13_4",-14.8609178363336,2.4940170743695e-08,8,50,"big",0.7071068,150308,"int12_3","x1",0
"int34_2",-14.8668365306928,2.47929934740808e-08,8,50,"big",0.7071068,150308,"int12_3","x1",0
"int24_3",-15.5888316567772,1.20439922357651e-08,8,50,"big",0.7071068,150308,"int12_3","x1",0
"int14_3",-15.6661046330922,1.1148366552587e-08,8,50,"big",0.7071068,150308,"int12_3","x1",0
"int134_2",-27.6597971479375,6.89313466206601e-14,8,50,"big",0.7071068,150308,"int12_3","x1",0
"int234_1",-27.7982196371101,6.00206424324626e-14,8,50,"big",0.7071068,150308,"int12_3","x1",0
"int124_3",-27.8518260807234,5.68878678721023e-14,8,50,"big",0.7071068,150308,"int12_3","x1",0
"int123_4",-32.0150304440475,8.85040153919849e-16,8,50,"big",0.7071068,150308,"int12_3","x1",0
"int23_4",-51.3762370669945,3.45539559747156e-24,8,50,"big",0.7071068,150308,"int12_3","x1",0
"full",-77.7465153274815,1.21907785100164e-35,8,50,"big",0.7071068,150308,"int12_3","x1",0
"null",-8.03964949889873,0.958052155712602,9,50,"big",0.7071068,150309,"int12_3","null",0
"int12_3",-11.2912300476932,0.0370890460011554,9,50,"big",0.7071068,150309,"int12_3","null",0
"int12_4",-14.3625613198709,0.00171942579987186,9,50,"big",0.7071068,150309,"int12_3","null",0
"x1",-14.4190036833062,0.00162506535652058,9,50,"big",0.7071068,150309,"int12_3","null",0
"int13_2",-15.3161451192294,0.000662593630830083,9,50,"big",0.7071068,150309,"int12_3","null",0
"int23_1",-15.7157047284413,0.000444345435674807,9,50,"big",0.7071068,150309,"int12_3","null",0
"main",-15.937493241735,0.000355958359004994,9,50,"big",0.7071068,150309,"int12_3","null",0
"int12",-18.0830430750242,4.16484403625464e-05,9,50,"big",0.7071068,150309,"int12_3","null",0
"x3",-19.7228515047222,8.08051406113073e-06,9,50,"big",0.7071068,150309,"int12_3","null",0
"int13",-22.7020885802714,4.10745456494261e-07,9,50,"big",0.7071068,150309,"int12_3","null",0
"int14_2",-23.2621436508034,2.34608607307646e-07,9,50,"big",0.7071068,150309,"int12_3","null",0
"int14",-23.3281359333144,2.19626053284267e-07,9,50,"big",0.7071068,150309,"int12_3","null",0
"int23",-23.3565547884292,2.13472386530763e-07,9,50,"big",0.7071068,150309,"int12_3","null",0
"int34",-23.6759952260694,1.55099531503903e-07,9,50,"big",0.7071068,150309,"int12_3","null",0
"int24_1",-23.8641753999549,1.28494599432023e-07,9,50,"big",0.7071068,150309,"int12_3","null",0
"x2",-23.9385896641904,1.19279873681811e-07,9,50,"big",0.7071068,150309,"int12_3","null",0
"x4",-24.10721025634,1.00771141429096e-07,9,50,"big",0.7071068,150309,"int12_3","null",0
"int24",-24.128461190773,9.86522544149255e-08,9,50,"big",0.7071068,150309,"int12_3","null",0
"int124_3",-40.0792283394715,1.16621026416029e-14,9,50,"big",0.7071068,150309,"int12_3","null",0
"int123_4",-42.7929979126673,7.73039540991167e-16,9,50,"big",0.7071068,150309,"int12_3","null",0
"int134_2",-44.8574686927508,9.80874492282223e-17,9,50,"big",0.7071068,150309,"int12_3","null",0
"int234_1",-46.2537016490435,2.42793565242392e-17,9,50,"big",0.7071068,150309,"int12_3","null",0
"int13_4",-56.5140175041816,8.49647167602694e-22,9,50,"big",0.7071068,150309,"int12_3","null",0
"int14_3",-57.2095613079378,4.23806660823429e-22,9,50,"big",0.7071068,150309,"int12_3","null",0
"int34_1",-57.2533517691354,4.05648451464465e-22,9,50,"big",0.7071068,150309,"int12_3","null",0
"int23_4",-64.6206737627909,2.56190212650074e-25,9,50,"big",0.7071068,150309,"int12_3","null",0
"int24_3",-67.1967319006206,1.94892308499957e-26,9,50,"big",0.7071068,150309,"int12_3","null",0
"int34_2",-67.2176951255045,1.90849262906613e-26,9,50,"big",0.7071068,150309,"int12_3","null",0
"full",-91.6995397169377,4.45000474529613e-37,9,50,"big",0.7071068,150309,"int12_3","null",0
"null",-8.68212929431205,0.999529381760486,10,50,"big",0.7071068,150310,"int12_3","null",0
"int12_3",-16.9839610154642,0.000247945287720801,10,50,"big",0.7071068,150310,"int12_3","null",0
"x1",-17.1338820667911,0.000213425335840259,10,50,"big",0.7071068,150310,"int12_3","null",0
"int12_4",-20.3995814314933,8.14649433498344e-06,10,50,"big",0.7071068,150310,"int12_3","null",0
"x3",-22.9288084958452,6.49443541605767e-07,10,50,"big",0.7071068,150310,"int12_3","null",0
"x2",-24.5009501012148,1.34824549659004e-07,10,50,"big",0.7071068,150310,"int12_3","null",0
"x4",-24.6968553341974,1.10837932637281e-07,10,50,"big",0.7071068,150310,"int12_3","null",0
"int12",-24.7380611831244,1.06363579366102e-07,10,50,"big",0.7071068,150310,"int12_3","null",0
"int23_1",-24.8197147069394,9.8023740105083e-08,10,50,"big",0.7071068,150310,"int12_3","null",0
"int14_2",-29.5841571219636,8.35911343705413e-10,10,50,"big",0.7071068,150310,"int12_3","null",0
"int24_1",-29.6561873522766,7.77817817445476e-10,10,50,"big",0.7071068,150310,"int12_3","null",0
"int23",-33.635405869033,1.45453857420842e-11,10,50,"big",0.7071068,150310,"int12_3","null",0
