"rep","n","tau_label","tau_sd","tau_var","seed","n_y0","n_y1","n_y01","best_model","best_formula","log_marginal","tau_map","correct","chosen_post_prob","error"
18,50,"big",0.7071068,0.50000002660624,150318,0,0,0,"null","~1",-4.38067585353592,NA,0,0.859507838799041,NA
19,50,"big",0.7071068,0.50000002660624,150319,1,1,2,"int12_3","~x1 * x2 + x3",7.44416860241828,NA,1,0.826568876487432,NA
20,50,"big",0.7071068,0.50000002660624,150320,2,0,2,"int23_1","~x2 * x3 + x1",11.5441173982392,NA,0,0.816011616824158,NA
21,50,"big",0.7071068,0.50000002660624,150321,1,0,1,"null","~1",-3.37619079004072,NA,0,0.861835993784033,NA
22,50,"big",0.7071068,0.50000002660624,150322,1,0,1,"null","~1",-1.9647059377487,NA,0,0.996269936942565,NA
23,50,"big",0.7071068,0.50000002660624,150323,0,0,0,"null","~1",-8.35210943362353,NA,0,0.999929973211616,NA
24,50,"big",0.7071068,0.50000002660624,150324,1,0,1,"null","~1",7.63262601117258,NA,0,0.999768442550289,NA
25,50,"big",0.7071068,0.50000002660624,150325,1,0,1,"null","~1",0.635364471484815,NA,0,0.995387576254386,NA
26,50,"big",0.7071068,0.50000002660624,150326,0,0,0,"null","~1",-8.63657695254172,NA,0,0.999938907891814,NA
27,50,"big",0.7071068,0.50000002660624,150327,0,0,0,"null","~1",-9.03635464198585,NA,0,0.999772298714781,NA
28,50,"big",0.7071068,0.50000002660624,150328,0,0,0,"null","~1",-5.25871145460864,NA,0,0.999923990560926,NA
29,50,"big",0.7071068,0.50000002660624,150329,1,0,1,"null","~1",-8.68289857508688,NA,0,0.931411367804286,NA
30,50,"big",0.7071068,0.50000002660624,150330,1,0,1,"null","~1",-1.75215851235929,NA,0,0.999858748398355,NA
31,50,"big",0.7071068,0.50000002660624,150331,0,0,0,"null","~1",4.70826830500951,NA,0,0.812873527430882,NA
32,50,"big",0.7071068,0.50000002660624,150332,0,0,0,"null","~1",-3.54491902736322,NA,0,0.999783016273341,NA
33,50,"big",0.7071068,0.50000002660624,150333,0,0,0,"x1","~x1",-3.04474749868049,NA,0,0.979023149783568,NA
34,50,"big",0.7071068,0.50000002660624,150334,1,0,1,"null","~1",-2.15035002432263,NA,0,0.999946169576457,NA
35,50,"big",0.7071068,0.50000002660624,150335,1,1,2,"x3","~x3",9.92370969555994,NA,0,0.424654293510387,NA
36,50,"big",0.7071068,0.50000002660624,150336,2,0,2,"int12_3","~x1 * x2 + x3",15.4459787390419,NA,1,0.758105745101641,NA
37,50,"big",0.7071068,0.50000002660624,150337,2,0,2,"null","~1",12.1839521700099,NA,0,0.953088750875917,NA
38,50,"big",0.7071068,0.50000002660624,150338,0,2,2,"int12_3","~x1 * x2 + x3",7.23595024432859,NA,1,0.66700083763179,NA
39,50,"big",0.7071068,0.50000002660624,150339,0,0,0,"null","~1",-6.87197122545892,NA,0,0.999984738773784,NA
40,50,"big",0.7071068,0.50000002660624,150340,4,0,4,"null","~1",37.4204992275392,NA,0,0.577948015427491,NA
41,50,"big",0.7071068,0.50000002660624,150341,0,0,0,"null","~1",-7.13095031842618,NA,0,0.999988461739233,NA
42,50,"big",0.7071068,0.50000002660624,150342,4,0,4,"int12_3","~x1 * x2 + x3",28.3221968676908,NA,1,0.506767937453759,NA
43,50,"big",0.7071068,0.50000002660624,150343,3,1,4,"int12_4","~x1 * x2 + x4",31.836973950653,NA,0,0.558785147288986,NA
44,50,"big",0.7071068,0.50000002660624,150344,0,0,0,"null","~1",-8.73240408356624,NA,0,0.999994997420856,NA
45,50,"big",0.7071068,0.50000002660624,150345,0,1,1,"int12_3","~x1 * x2 + x3",-0.358311926777574,NA,1,0.999625764751274,NA
46,50,"big",0.7071068,0.50000002660624,150346,2,0,2,"int12_4","~x1 * x2 + x4",14.1869285212899,NA,0,0.593024714209833,NA
47,50,"big",0.7071068,0.50000002660624,150347,0,0,0,"x2","~x2",-7.04681700484024,NA,0,0.979282792404375,NA
48,50,"big",0.7071068,0.50000002660624,150348,2,0,2,"x1","~x1",20.5923295925865,NA,0,0.976358358150187,NA
49,50,"big",0.7071068,0.50000002660624,150349,0,0,0,"null","~1",-8.35453755260011,NA,0,0.999979185663919,NA
50,50,"big",0.7071068,0.50000002660624,150350,2,0,2,"null","~1",-4.18303594568422,NA,0,0.6395985751339,NA
