"rep","n","tau_label","tau_sd","tau_var","seed","n_y0","n_y1","n_y01","best_model","best_formula","log_marginal","tau_map","correct","chosen_post_prob","error"
21,50,"medium",0.4472136,0.20000000402496,150221,0,1,1,"int12_3","~x1 * x2 + x3",1.70559289377594,NA,1,0.927334203026976,NA
22,50,"medium",0.4472136,0.20000000402496,150222,1,0,1,"null","~1",-6.6494588430932,NA,0,0.954935466217043,NA
23,50,"medium",0.4472136,0.20000000402496,150223,0,0,0,"null","~1",-6.64934327555264,NA,0,0.842839294078332,NA
24,50,"medium",0.4472136,0.20000000402496,150224,0,0,0,"null","~1",-4.28919116409387,NA,0,0.673844743292218,NA
25,50,"medium",0.4472136,0.20000000402496,150225,1,0,1,"null","~1",-6.18588114692161,NA,0,0.991848049740389,NA
26,50,"medium",0.4472136,0.20000000402496,150226,0,0,0,"null","~1",-8.37829658929015,NA,0,0.996481113552394,NA
27,50,"medium",0.4472136,0.20000000402496,150227,1,0,1,"int12_3","~x1 * x2 + x3",-4.85087597424465,NA,1,0.713665672346596,NA
28,50,"medium",0.4472136,0.20000000402496,150228,0,0,0,"null","~1",-3.58526377043258,NA,0,0.97638346214075,NA
29,50,"medium",0.4472136,0.20000000402496,150229,0,0,0,"null","~1",-7.61550785724088,NA,0,0.983255897433099,NA
30,50,"medium",0.4472136,0.20000000402496,150230,0,0,0,"null","~1",-13.9736243020171,NA,0,0.962211222409231,NA
31,50,"medium",0.4472136,0.20000000402496,150231,0,0,0,"null","~1",-8.94606350478384,NA,0,0.99414198901642,NA
32,50,"medium",0.4472136,0.20000000402496,150232,2,0,2,"x1","~x1",8.52841938413725,NA,0,0.993803589045317,NA
33,50,"medium",0.4472136,0.20000000402496,150233,0,0,0,"null","~1",-11.0005781454297,NA,0,0.832963528675898,NA
34,50,"medium",0.4472136,0.20000000402496,150234,0,0,0,"null","~1",-12.7375755561139,NA,0,0.867135968084321,NA
35,50,"medium",0.4472136,0.20000000402496,150235,0,0,0,"null","~1",-11.554673245597,NA,0,0.977572060655574,NA
36,50,"medium",0.4472136,0.20000000402496,150236,1,0,1,"null","~1",-8.85701601095987,NA,0,0.604390840651806,NA
37,50,"medium",0.4472136,0.20000000402496,150237,0,0,0,"null","~1",-11.0926121589599,NA,0,0.994312197624199,NA
38,50,"medium",0.4472136,0.20000000402496,150238,1,0,1,"null","~1",0.419416715207596,NA,0,0.939332370941046,NA
39,50,"medium",0.4472136,0.20000000402496,150239,1,0,1,"int12_3","~x1 * x2 + x3",-2.44139450981469,NA,1,0.603197760682467,NA
40,50,"medium",0.4472136,0.20000000402496,150240,2,0,2,"x1","~x1",12.6178260336601,NA,0,0.990369805627553,NA
41,50,"medium",0.4472136,0.20000000402496,150241,0,0,0,"null","~1",-12.9177292721735,NA,0,0.971527589792399,NA
42,50,"medium",0.4472136,0.20000000402496,150242,1,0,1,"x1","~x1",5.58668359652932,NA,0,0.99935900935637,NA
43,50,"medium",0.4472136,0.20000000402496,150243,1,0,1,"null","~1",-3.29624644501592,NA,0,0.763589648510936,NA
44,50,"medium",0.4472136,0.20000000402496,150244,2,0,2,"int12_3","~x1 * x2 + x3",3.08918899447589,NA,1,0.864636329639748,NA
45,50,"medium",0.4472136,0.20000000402496,150245,1,0,1,"int12_3","~x1 * x2 + x3",-1.8691301904223,NA,1,0.996315859861316,NA
46,50,"medium",0.4472136,0.20000000402496,150246,0,0,0,"null","~1",-10.20114841062,NA,0,0.968502058684473,NA
47,50,"medium",0.4472136,0.20000000402496,150247,0,0,0,"x1","~x1",-8.86314653427914,NA,0,0.901369823986685,NA
48,50,"medium",0.4472136,0.20000000402496,150248,1,0,1,"null","~1",-7.88821783469313,NA,0,0.805787833265454,NA
49,50,"medium",0.4472136,0.20000000402496,150249,0,0,0,"null","~1",-8.88123564253132,NA,0,0.537351275648805,NA
50,50,"medium",0.4472136,0.20000000402496,150250,1,0,1,"null","~1",-6.56476935606075,NA,0,0.742976119585402,NA
