"model","log_marginal","post_prob","rep","n","tau_label","tau_sd","seed","true_model","chosen_model","correct"
"int14",-14.5998018872706,1.30147775206974e-20,3,100,"big",0.7071068,200303,"int12_3","int12_3",1
"int24_3",-15.1717238217431,7.34605555332032e-21,3,100,"big",0.7071068,200303,"int12_3","int12_3",1
"int34_2",-15.5980876190604,4.79608381215955e-21,3,100,"big",0.7071068,200303,"int12_3","int12_3",1
"int134_2",-35.3734693961799,1.23750676148847e-29,3,100,"big",0.7071068,200303,"int12_3","int12_3",1
"int234_1",-37.0693334278887,2.27009059538942e-30,3,100,"big",0.7071068,200303,"int12_3","int12_3",1
"full",-56.3806021575106,9.3167778799303e-39,3,100,"big",0.7071068,200303,"int12_3","int12_3",1
"int12_3",37.1875693256635,0.983576299848262,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"int12_4",33.0854786703955,0.0162664476419942,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"int12",28.4421718261832,0.000156577797366879,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"x1",22.9886966278323,6.70372196207257e-07,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"int13_2",17.4249013704697,2.57033905316563e-09,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"int23_1",16.7744932585281,1.34128714053544e-09,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"main",15.1284019971698,2.58602911038258e-10,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"null",13.8700192558322,7.3472484960512e-11,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"int14_2",13.5055386610966,5.10308518019331e-11,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"int24_1",13.346435210354,4.35246278941559e-11,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"int13",9.137757917927,6.4703793370491e-13,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"x2",9.05402433979161,5.95065417448400e-13,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"int23",8.18535985044673,2.49636748555737e-13,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"int34",8.07902783297649,2.24454909392532e-13,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"int24",7.30073119115504,1.03066890126965e-13,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"int14",6.93283254975458,7.13415962379267e-14,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"x3",5.35756916978313,1.4764360092701e-14,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"x4",5.32339505250847,1.42683251716213e-14,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"int124_3",3.29718443065776,1.88105245305733e-15,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"int123_4",3.23389454398328,1.76569000026637e-15,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"int13_4",0.540272374686964,1.19423339931784e-16,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"int14_3",-0.880667250439661,2.88391844488527e-17,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"int34_1",-1.49856482642041,1.55465299217344e-17,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"int134_2",-13.5967733809525,8.65861144073529e-23,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"int234_1",-15.2002184518621,1.74213138426327e-23,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"int34_2",-15.9354582099508,8.35161248334976e-24,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"full",-50.3887118845373,9.09729714454625e-39,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"int23_4",-60.1324160147185,5.33673260573304e-43,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"int24_3",-60.5225957784894,3.61262202113808e-43,4,100,"big",0.7071068,200304,"int12_3","int12_3",1
"int12_3",34.6806946732711,0.996071746346731,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"int12_4",29.0981625894522,0.00374824303299587,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"int12",26.0234772732749,0.000173184442546746,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"x2",21.8843227407266,2.7599226001518e-06,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"int23_1",21.6195743182043,2.11796180477931e-06,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"main",20.7190107557898,8.6061386399332e-07,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"int13_2",20.2419735351567,5.34113684874296e-07,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"null",19.5981708719509,2.80565173654624e-07,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"x3",18.5322704152289,9.66315786944823e-08,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"int14_2",18.4349722531137,8.76724251331383e-08,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"x1",18.2664898998823,7.40784801690107e-08,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"int24_1",16.3403759621666,1.07942235691352e-08,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"int14",14.8145590354714,2.34713212285123e-09,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"int23",13.3592292525685,5.47640859222165e-10,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"x4",12.9171721244317,3.51975854326476e-10,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"int34",12.6593106430969,2.7197253753316e-10,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"int24",12.2370868541222,1.78301744211048e-10,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"int13",11.8958948495674,1.26758702984985e-10,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"int23_4",4.31126617018725,6.441921140202e-14,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"int14_3",2.78086364892075,1.39434432667308e-14,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"int34_2",2.64287481280353,1.21462507866441e-14,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"int24_3",2.42275927927846,9.74646847213836e-15,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"int123_4",1.64458656719844,4.47601122976591e-15,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"int124_3",0.880176860796453,2.08406975064174e-15,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"int34_1",0.522660442837029,1.45762175840741e-15,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"int13_4",0.391447997707321,1.27838010033731e-15,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"int134_2",-9.76123621493585,4.98201776248943e-20,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"int234_1",-11.0152482680925,1.42165676725868e-20,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"full",-54.5788133168347,1.71150764728423e-39,5,100,"big",0.7071068,200305,"int12_3","int12_3",1
"int12_3",50.1099149907919,0.994208104686422,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"int12_4",44.9157988084045,0.00551697864327909,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"int12",41.8915262460128,0.000268087408860203,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"int24_1",37.2217732757911,2.5132082132259e-06,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"main",37.0737607456665,2.1674418029279e-06,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"int13_2",36.2650224092599,9.65421237876113e-07,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"int23_1",36.107178855119,8.24453685744601e-07,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"int14_2",35.1858358415372,3.28119527235268e-07,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"x1",32.4038493977144,2.03156497052626e-08,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"int24",31.4904323317934,8.14964562376599e-09,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"int14",29.1918955317058,8.18270464749124e-10,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"int34",29.0633565491307,7.19570093184815e-10,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"int13",28.3288090323169,3.45193946921821e-10,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"int23",28.0720311584284,2.67021331956799e-10,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"null",22.9432994770185,1.58185287992798e-12,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"int124_3",18.6509658061661,2.16286424774615e-14,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"x2",17.6594160123043,8.02425382220334e-15,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"x4",17.3543185833172,5.91428880315854e-15,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"x3",16.2393224260451,1.93939311492618e-15,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"int123_4",15.6530835625668,1.0791095748008e-15,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"int34_1",10.6979075151428,7.60431207631679e-18,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"int14_3",10.2811805133498,5.01276903025507e-18,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"int13_4",9.7468199039633,2.93770261872057e-18,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"int234_1",6.54152998615631,1.19115452856687e-19,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"int134_2",4.6623892725874,1.81914645131772e-20,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"int24_3",0.149096072202973,1.9942028446895e-22,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"int34_2",-1.64504539635962,3.31576384637615e-23,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"int23_4",-2.95363475207934,8.9592252498611e-24,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"full",-39.4449225203181,1.27146831002572e-39,6,100,"big",0.7071068,200306,"int12_3","int12_3",1
"int12_3",21.6534991849648,0.999739933102923,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"int12",13.1671671217484,0.000206214810319932,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"int12_4",11.8051232927337,5.28191896493742e-05,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"main",7.14276614571003,4.98833661738683e-07,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"int13_2",6.61720092474804,2.94920985886126e-07,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"int23_1",6.40265338724967,2.37973646490943e-07,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"x1",-0.076468792397911,3.65327071210387e-10,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"int34",-0.89310388333968,1.61443937617793e-10,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"int24",-1.02369139406665,1.41679921042063e-10,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"int14_2",-1.04067259845119,1.39294337710279e-10,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"int24_1",-1.09681741589021,1.31689175442902e-10,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"int14",-1.41081903781817,9.62012924319725e-11,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"int13",-1.70196746300699,7.19013015822053e-11,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"int23",-1.86190253578157,6.12742257981846e-11,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"int124_3",-12.2408324004209,1.90443372811077e-15,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"int123_4",-13.9021994404429,3.61612410052555e-16,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"null",-15.0297297689907,1.17101680234669e-16,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"int34_1",-15.9781825406632,4.53581488111244e-17,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"int14_3",-16.5306875429641,2.61039030486854e-17,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"int13_4",-16.6130899457626,2.40391185361456e-17,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"x2",-16.711670852006,2.17823832696029e-17,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"x3",-24.0043324942712,1.48232244869462e-20,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"int234_1",-25.8311616904678,2.38539797613091e-21,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"int134_2",-25.8952523437322,2.23731239861561e-21,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"x4",-30.1934905906496,3.04106341716745e-23,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"int23_4",-55.2246100688887,4.0940054040205e-34,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"int24_3",-57.1041088143116,6.25017932161312e-35,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"int34_2",-57.921136745493,2.76097043168542e-35,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"full",-67.3231917494232,2.27929820704957e-39,7,100,"big",0.7071068,200307,"int12_3","int12_3",1
"null",33.7632608590901,0.993043980313801,8,100,"big",0.7071068,200308,"int12_3","null",0
"x1",28.5479164103453,0.00539477290741071,8,100,"big",0.7071068,200308,"int12_3","null",0
"x3",26.3075238375814,0.000574094037262113,8,100,"big",0.7071068,200308,"int12_3","null",0
"x4",26.2953387306508,0.000567141087278483,8,100,"big",0.7071068,200308,"int12_3","null",0
"x2",25.5059917326542,0.000257562164359651,8,100,"big",0.7071068,200308,"int12_3","null",0
"int12_3",24.8564058850129,0.000134514938301806,8,100,"big",0.7071068,200308,"int12_3","null",0
"int12_4",23.2836182583421,2.79072812545589e-05,8,100,"big",0.7071068,200308,"int12_3","null",0
"int12",16.3065676058768,2.60389178214719e-08,8,100,"big",0.7071068,200308,"int12_3","null",0
"main",12.318427925973,4.82609509267733e-10,8,100,"big",0.7071068,200308,"int12_3","null",0
"int13_2",12.0745834634763,3.78177398883172e-10,8,100,"big",0.7071068,200308,"int12_3","null",0
"int23_1",11.690109096688,2.57466348970676e-10,8,100,"big",0.7071068,200308,"int12_3","null",0
"int24_1",10.1382384685727,5.45445827754286e-11,8,100,"big",0.7071068,200308,"int12_3","null",0
"int14_2",10.1255487876478,5.38568025091911e-11,8,100,"big",0.7071068,200308,"int12_3","null",0
"int34_1",7.11852877790991,2.6626149642831e-12,8,100,"big",0.7071068,200308,"int12_3","null",0
"int34",5.68163508313418,6.32810047000926e-13,8,100,"big",0.7071068,200308,"int12_3","null",0
"int14_3",5.32826163098105,4.44431901716671e-13,8,100,"big",0.7071068,200308,"int12_3","null",0
"int13_4",5.20462842000342,3.92746211204872e-13,8,100,"big",0.7071068,200308,"int12_3","null",0
"int34_2",4.27670789166516,1.55282043972393e-13,8,100,"big",0.7071068,200308,"int12_3","null",0
"int24",4.19750445947945,1.43457621313795e-13,8,100,"big",0.7071068,200308,"int12_3","null",0
"int14",3.98159517816764,1.15599356361617e-13,8,100,"big",0.7071068,200308,"int12_3","null",0
"int13",3.76017153208452,9.2638677898497e-14,8,100,"big",0.7071068,200308,"int12_3","null",0
"int23",3.38426768123396,6.36120483253764e-14,8,100,"big",0.7071068,200308,"int12_3","null",0
"int24_3",2.74951773301334,3.37187122621302e-14,8,100,"big",0.7071068,200308,"int12_3","null",0
"int23_4",2.32850365655659,2.21323174143247e-14,8,100,"big",0.7071068,200308,"int12_3","null",0
"int124_3",-8.72053851537498,3.51956381891259e-19,8,100,"big",0.7071068,200308,"int12_3","null",0
"int123_4",-8.8185968464144,3.19082254868469e-19,8,100,"big",0.7071068,200308,"int12_3","null",0
"int134_2",-18.272589375467,2.50083975815772e-23,8,100,"big",0.7071068,200308,"int12_3","null",0
"int234_1",-19.1755079416713,1.01380239812035e-23,8,100,"big",0.7071068,200308,"int12_3","null",0
"full",-62.4160786271776,1.68582337433449e-42,8,100,"big",0.7071068,200308,"int12_3","null",0
"int12_3",118.656057597469,0.993908232433929,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"int12_4",113.351719665466,0.00493971159983996,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"int13_2",111.667611846375,0.000916859651540608,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"int12",110.290334150343,0.0002312910126703,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"int23_1",105.988793569851,3.13345469487127e-06,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"main",103.491622542438,2.57938293499337e-07,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"int24_1",103.425973245041,2.41548694530741e-07,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"int13",103.344681903399,2.22689794010901e-07,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"int14_2",101.794398485943,4.72520636130827e-08,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"int23",98.0245011864228,1.08936943387995e-09,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"int34",97.8405245886719,9.06306645004814e-10,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"int24",96.7857622889026,3.15644130374139e-10,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"int14",95.5381092479005,9.06460505630934e-11,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"x1",93.1752087411106,8.53403137719809e-12,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"int124_3",92.9901741228226,7.09242450427336e-12,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"int123_4",90.9105485366016,8.86389912796408e-13,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"int134_2",81.6186713652641,8.16984511247576e-17,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"int234_1",78.081397511066,2.37681460367588e-18,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"null",77.5447288612299,1.38970645247594e-18,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"x2",73.8110864643457,3.32217712540235e-20,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"int13_4",73.7806034130367,3.22243497555066e-20,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"x4",71.1464105309118,2.31296323512355e-21,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"int34_1",70.9806815148082,1.9597177781426e-21,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"x3",70.4339528989683,1.13436367652128e-21,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"int14_3",69.4982233097631,4.45010352556802e-22,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"int24_3",58.0906025673401,4.94428360819551e-27,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"int23_4",57.5316547255823,2.82719270098833e-27,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"int34_2",54.1749132266675,9.8523787938699e-29,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"full",43.1401652198689,1.58931847635527e-33,9,100,"big",0.7071068,200309,"int12_3","int12_3",1
"int12_3",71.9370917451688,0.99771506360453,10,100,"big",0.7071068,200310,"int12_3","int12_3",1
"int12",65.8574555415531,0.00228377899424099,10,100,"big",0.7071068,200310,"int12_3","int12_3",1
"int23_1",58.1695115909437,1.04670051813182e-06,10,100,"big",0.7071068,200310,"int12_3","int12_3",1
