"model","log_marginal","post_prob","rep","n","tau_label","tau_sd","seed","true_model","chosen_model","correct"
"int23_4",-65.9134925728585,3.59786195633702e-27,1,50,"big",0.7071068,150301,"int12_3","int12_3",1
"int23",-65.9210660804767,3.57071644452281e-27,1,50,"big",0.7071068,150301,"int12_3","int12_3",1
"int34_1",-66.0633997540719,3.09699592995952e-27,1,50,"big",0.7071068,150301,"int12_3","int12_3",1
"int14_3",-66.0859632989789,3.02789918841497e-27,1,50,"big",0.7071068,150301,"int12_3","int12_3",1
"int14",-78.7541565116559,9.53707073223954e-33,1,50,"big",0.7071068,150301,"int12_3","int12_3",1
"int24",-78.7914123950839,9.18829603227545e-33,1,50,"big",0.7071068,150301,"int12_3","int12_3",1
"int34",-78.876781519391,8.43644810548494e-33,1,50,"big",0.7071068,150301,"int12_3","int12_3",1
"int24_3",-79.5542508467217,4.28487787952667e-33,1,50,"big",0.7071068,150301,"int12_3","int12_3",1
"int34_2",-80.076898496752,2.54071211528755e-33,1,50,"big",0.7071068,150301,"int12_3","int12_3",1
"full",-88.6107359591292,4.99754759788001e-37,1,50,"big",0.7071068,150301,"int12_3","int12_3",1
"int234_1",-110.963746800026,9.79417088180015e-47,1,50,"big",0.7071068,150301,"int12_3","int12_3",1
"int12_3",-13.9650441726561,0.561880099597672,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"null",-14.2755834440955,0.411887069977828,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"int12_4",-17.6656351887331,0.0138834497483317,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"int13_2",-18.8525410951346,0.00423672920968654,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"main",-18.9528202154891,0.00383248124618153,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"int23_1",-19.1423571338461,0.00317077335920809,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"int14_2",-21.1880043224429,0.000409969845903128,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"x1",-21.3406399599373,0.000351935518564619,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"int24_1",-21.9701685430858,0.00018752635391989,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"int12",-22.2080581667468,0.000147825092302713,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"x3",-25.9058754238624,3.6627436912745e-06,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"int14",-26.3290339861213,2.39900470895372e-06,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"int34",-26.4762546811401,2.07058929785998e-06,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"int13",-26.7531640015177,1.56976186787141e-06,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"int23",-26.9712813980992,1.26213727601413e-06,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"int24",-27.1760779915455,1.02840590807602e-06,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"x2",-29.5432054942225,9.64126789763113e-08,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"x4",-30.1801171697954,5.09949211282929e-08,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"int123_4",-44.0358249508655,4.89857196019468e-14,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"int124_3",-47.0340334499421,2.44322849858168e-15,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"int134_2",-48.5160324594897,5.550602071964e-16,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"int13_4",-65.3135078766431,2.81377398415759e-23,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"int34_1",-65.6992648290705,1.91318555895907e-23,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"int14_3",-65.7060260561185,1.90029370848563e-23,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"int24_3",-69.7301631734898,3.39750563718009e-25,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"int23_4",-70.9811722651717,9.72419906315145e-26,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"int34_2",-71.5466122610906,5.5244159513273e-26,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"full",-96.9306710818529,5.22552219153787e-37,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"int234_1",-118.854173408134,1.57352487245446e-46,2,50,"big",0.7071068,150302,"int12_3","int12_3",1
"null",-3.31843005875939,0.771924040454806,3,50,"big",0.7071068,150303,"int12_3","null",0
"x1",-5.27193784160778,0.109440209607126,3,50,"big",0.7071068,150303,"int12_3","null",0
"main",-5.32744568967379,0.103530941640502,3,50,"big",0.7071068,150303,"int12_3","null",0
"int12_3",-7.89121367481702,0.00797333250026871,3,50,"big",0.7071068,150303,"int12_3","null",0
"x4",-8.06335667548806,0.0067124199567806,3,50,"big",0.7071068,150303,"int12_3","null",0
"int13",-12.3314523537281,9.40304941961861e-05,3,50,"big",0.7071068,150303,"int12_3","null",0
"int14_2",-12.5921262730154,7.24535173843569e-05,3,50,"big",0.7071068,150303,"int12_3","null",0
"int14",-12.6781318632847,6.64825579270557e-05,3,50,"big",0.7071068,150303,"int12_3","null",0
"int12",-12.927033652386,5.18335611099705e-05,3,50,"big",0.7071068,150303,"int12_3","null",0
"int23",-13.1197757508163,4.27468598513697e-05,3,50,"big",0.7071068,150303,"int12_3","null",0
"int34",-13.146814626811,4.16065190499426e-05,3,50,"big",0.7071068,150303,"int12_3","null",0
"int12_4",-13.7638114549189,2.24493135035277e-05,3,50,"big",0.7071068,150303,"int12_3","null",0
"int24",-13.9717335534727,1.82349108675163e-05,3,50,"big",0.7071068,150303,"int12_3","null",0
"int24_1",-14.6707716464441,9.06390319302939e-06,3,50,"big",0.7071068,150303,"int12_3","null",0
"int14_3",-19.3009998144058,8.83960207339357e-08,3,50,"big",0.7071068,150303,"int12_3","null",0
"int13_4",-20.2830306847447,3.31086998756353e-08,3,50,"big",0.7071068,150303,"int12_3","null",0
"int34_1",-20.5575909911137,2.51595055043903e-08,3,50,"big",0.7071068,150303,"int12_3","null",0
"x3",-21.8250982550393,7.08321934197348e-09,3,50,"big",0.7071068,150303,"int12_3","null",0
"x2",-24.5681725848629,4.55961995497319e-10,3,50,"big",0.7071068,150303,"int12_3","null",0
"int134_2",-34.6947379273276,1.82396792470347e-14,3,50,"big",0.7071068,150303,"int12_3","null",0
"int124_3",-35.7649863253954,6.25481146065476e-15,3,50,"big",0.7071068,150303,"int12_3","null",0
"int123_4",-37.0686924728525,1.69832904643881e-15,3,50,"big",0.7071068,150303,"int12_3","null",0
"int23_1",-45.6720767305097,3.11615842189249e-19,3,50,"big",0.7071068,150303,"int12_3","null",0
"int13_2",-46.9378940582021,8.78783811707757e-20,3,50,"big",0.7071068,150303,"int12_3","null",0
"int34_2",-54.6467427236895,3.94431517842542e-23,3,50,"big",0.7071068,150303,"int12_3","null",0
"int23_4",-56.1037672731254,9.18742673880453e-24,3,50,"big",0.7071068,150303,"int12_3","null",0
"int24_3",-56.9601903225641,3.90170189413922e-24,3,50,"big",0.7071068,150303,"int12_3","null",0
"full",-81.7155804272728,6.92029749482176e-35,3,50,"big",0.7071068,150303,"int12_3","null",0
"int234_1",-99.9931935685247,7.98469322474972e-43,3,50,"big",0.7071068,150303,"int12_3","null",0
"x2",73.0635374206685,0.570283156958674,4,50,"big",0.7071068,150304,"int12_3","x2",0
"null",72.7475443980926,0.415773225868137,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int12_3",69.0764294140742,0.010580630280488,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int12_4",66.9629216576431,0.00127828232232976,4,50,"big",0.7071068,150304,"int12_3","x2",0
"x1",66.6586115985607,0.000942902101234009,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int23_1",66.0344404908803,0.000505117640316874,4,50,"big",0.7071068,150304,"int12_3","x2",0
"x4",65.0658959462396,0.000191760425420449,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int24_1",64.6941361831681,0.000132222623753615,4,50,"big",0.7071068,150304,"int12_3","x2",0
"x3",64.6801842494815,0.000130390671827701,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int14_2",64.2189413611187,8.22112557133569e-05,4,50,"big",0.7071068,150304,"int12_3","x2",0
"main",63.8384892239319,5.61956912786365e-05,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int13_2",63.5251267572516,4.1078202155887e-05,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int12",60.7462953723901,2.55141022260443e-06,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int23",57.9942971479522,1.62780601216693e-07,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int34",56.5336429580496,3.77788378048495e-08,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int24",56.5015448028964,3.65854618494393e-08,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int14",56.0686970023375,2.37314967756786e-08,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int13",55.4772587700519,1.31361098005079e-08,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int23_4",51.5383495748813,2.55752708509796e-10,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int24_3",51.416494931521,2.2641200077342e-10,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int34_2",49.9743574559812,5.35287491217694e-11,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int34_1",43.9865048121364,1.34306098425108e-13,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int14_3",43.3432100442007,7.05856413523133e-14,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int13_4",42.7955916203747,4.08214761729254e-14,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int124_3",39.098100829014,1.01178644750876e-15,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int123_4",38.9493206051484,8.7191555922212e-16,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int234_1",35.2880183853478,2.24073798830284e-17,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int134_2",33.5344592962211,3.87998494913336e-18,4,50,"big",0.7071068,150304,"int12_3","x2",0
"full",-9.71735209619511,6.37979936269646e-37,4,50,"big",0.7071068,150304,"int12_3","x2",0
"int12_3",-15.8631746445959,0.903141911664489,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"int12_4",-18.6501351499479,0.0556409361195341,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"null",-18.9571506717126,0.0409316527549635,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"int12",-23.9965871748031,0.000265130576362243,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"main",-27.6298191776365,7.00756614220334e-06,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"int13_2",-27.6376643864665,6.95280540798995e-06,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"int23_1",-27.7557696315199,6.17828045300405e-06,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"x1",-31.2762844407821,1.82779490917834e-07,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"x2",-33.7757604592986,1.50113178526961e-08,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"x3",-33.9001340974704,1.32557417996203e-08,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"x4",-34.5285255769589,7.07126452980722e-09,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"int34",-34.8252541168614,5.25568728445346e-09,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"int24",-35.8004544684784,1.98200791814134e-09,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"int13",-35.9569947351423,1.6948091934532e-09,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"int14",-35.9624192153839,1.68564062431313e-09,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"int23",-36.0813493564438,1.49662944484135e-09,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"int124_3",-46.2962626049081,5.48067220983984e-14,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"int123_4",-49.1541387879506,3.14538616449564e-15,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"int134_2",-56.6354098565431,1.77255299922175e-18,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"int234_1",-58.1740012980698,3.80537496302625e-19,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"int14_2",-68.6121329692644,1.11474227205689e-23,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"int24_1",-68.6149361985729,1.11162176963374e-23,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"int13_4",-77.4136034592178,1.6778162791837e-27,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"int14_3",-77.4954046010314,1.54603250050876e-27,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"int34_1",-77.4954250784226,1.5460008421206e-27,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"int34_2",-79.774557391368,1.58268737891348e-28,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"int24_3",-79.814363143619,1.52092472665227e-28,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"int23_4",-79.8642366982795,1.44693129859496e-28,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"full",-99.9543832080724,2.72526125023311e-37,5,50,"big",0.7071068,150305,"int12_3","int12_3",1
"null",-9.55461043981126,0.999995669068733,6,50,"big",0.7071068,150306,"int12_3","null",0
"int12_3",-22.6248080548388,2.10709160839713e-06,6,50,"big",0.7071068,150306,"int12_3","null",0
"x4",-23.1797184042221,1.2097312924757e-06,6,50,"big",0.7071068,150306,"int12_3","null",0
"x1",-24.2138257486933,4.30112239673531e-07,6,50,"big",0.7071068,150306,"int12_3","null",0
"x3",-24.2675436619276,4.07617112442856e-07,6,50,"big",0.7071068,150306,"int12_3","null",0
"x2",-25.1118937728634,1.75208759246823e-07,6,50,"big",0.7071068,150306,"int12_3","null",0
"int13_2",-30.1226303973865,1.16794004111969e-09,6,50,"big",0.7071068,150306,"int12_3","null",0
"int34",-36.3461509709596,2.31515410611682e-12,6,50,"big",0.7071068,150306,"int12_3","null",0
"int12_4",-60.0065334738859,1.22745716120271e-22,6,50,"big",0.7071068,150306,"int12_3","null",0
"int24_1",-66.2025071254336,2.50108917822806e-25,6,50,"big",0.7071068,150306,"int12_3","null",0
"int14_2",-66.3984965254589,2.05594769740273e-25,6,50,"big",0.7071068,150306,"int12_3","null",0
"int24_3",-66.643684743275,1.60889674161376e-25,6,50,"big",0.7071068,150306,"int12_3","null",0
"main",-66.7185659900459,1.49282073896495e-25,6,50,"big",0.7071068,150306,"int12_3","null",0
"int23_1",-67.3768982570476,7.72854231410097e-26,6,50,"big",0.7071068,150306,"int12_3","null",0
"int23_4",-67.4380930341976,7.26977609452035e-26,6,50,"big",0.7071068,150306,"int12_3","null",0
"int14_3",-68.7520124911697,1.95385830482033e-26,6,50,"big",0.7071068,150306,"int12_3","null",0
"int34_2",-68.7529302193905,1.95206601645696e-26,6,50,"big",0.7071068,150306,"int12_3","null",0
"int34_1",-69.1319717987349,1.33622266678313e-26,6,50,"big",0.7071068,150306,"int12_3","null",0
"int13_4",-69.2407437098622,1.19850484430042e-26,6,50,"big",0.7071068,150306,"int12_3","null",0
"int12",-73.604853355946,1.5252149588637e-28,6,50,"big",0.7071068,150306,"int12_3","null",0
"int24",-80.7732725142426,1.17523893686128e-31,6,50,"big",0.7071068,150306,"int12_3","null",0
"int14",-81.1525008985375,8.04320942813554e-32,6,50,"big",0.7071068,150306,"int12_3","null",0
"int23",-81.4734369131906,5.83510448099223e-32,6,50,"big",0.7071068,150306,"int12_3","null",0
"int13",-82.3821674561462,2.35175446048362e-32,6,50,"big",0.7071068,150306,"int12_3","null",0
"int123_4",-116.82189730534,2.59661370309176e-47,6,50,"big",0.7071068,150306,"int12_3","null",0
"int124_3",-119.713020748427,1.44147922245795e-48,6,50,"big",0.7071068,150306,"int12_3","null",0
"int234_1",-126.183977966885,2.23104008971616e-51,6,50,"big",0.7071068,150306,"int12_3","null",0
"int134_2",-127.716543449789,4.81861958924767e-52,6,50,"big",0.7071068,150306,"int12_3","null",0
"full",-223.069684574522,1.86887226629268e-93,6,50,"big",0.7071068,150306,"int12_3","null",0
"null",-15.7131577550275,0.999523217823276,7,50,"big",0.7071068,150307,"int12_3","null",0
"x2",-23.365154308747,0.000474868112872966,7,50,"big",0.7071068,150307,"int12_3","null",0
"x3",-29.2111558176581,1.37305145094581e-06,7,50,"big",0.7071068,150307,"int12_3","null",0
"x1",-30.3811989779475,4.26131386679327e-07,7,50,"big",0.7071068,150307,"int12_3","null",0
"x4",-31.7016201983518,1.13786797241145e-07,7,50,"big",0.7071068,150307,"int12_3","null",0
"int12_3",-36.6700833954835,7.91253644617181e-10,7,50,"big",0.7071068,150307,"int12_3","null",0
"int12_4",-37.6300921350374,3.02962743755012e-10,7,50,"big",0.7071068,150307,"int12_3","null",0
"int12",-52.4060402235227,1.15951535863297e-16,7,50,"big",0.7071068,150307,"int12_3","null",0
"int24_1",-55.1333457828663,7.58268038678676e-18,7,50,"big",0.7071068,150307,"int12_3","null",0
"int13_2",-57.2421994345702,9.20363202497023e-19,7,50,"big",0.7071068,150307,"int12_3","null",0
"int14_2",-58.0598080558568,4.06327610314513e-19,7,50,"big",0.7071068,150307,"int12_3","null",0
"int23_1",-59.430990593517,1.0312864799353e-19,7,50,"big",0.7071068,150307,"int12_3","null",0
"main",-59.7515247354278,7.48467789546105e-20,7,50,"big",0.7071068,150307,"int12_3","null",0
"int24_3",-65.2787693883648,2.97660537903437e-22,7,50,"big",0.7071068,150307,"int12_3","null",0
"int34_2",-65.6823255827476,1.98819525910188e-22,7,50,"big",0.7071068,150307,"int12_3","null",0
"int23_4",-67.3541138812528,3.73603211627976e-23,7,50,"big",0.7071068,150307,"int12_3","null",0
"int24",-68.6980990371495,9.7437305128858e-24,7,50,"big",0.7071068,150307,"int12_3","null",0
"int14",-69.6272326575015,3.84775720157755e-24,7,50,"big",0.7071068,150307,"int12_3","null",0
"int13_4",-69.7675732754469,3.34394021095725e-24,7,50,"big",0.7071068,150307,"int12_3","null",0
"int14_3",-69.7791187479914,3.305554855982e-24,7,50,"big",0.7071068,150307,"int12_3","null",0
"int13",-72.90692586938,1.44828821059695e-25,7,50,"big",0.7071068,150307,"int12_3","null",0
"int34_1",-73.3696715578657,9.11773774585766e-26,7,50,"big",0.7071068,150307,"int12_3","null",0
"int34",-73.4401041753907,8.49764530016764e-26,7,50,"big",0.7071068,150307,"int12_3","null",0
"int23",-75.168055708461,1.50958921163071e-26,7,50,"big",0.7071068,150307,"int12_3","null",0
"int123_4",-97.3154588889041,3.63382320315643e-36,7,50,"big",0.7071068,150307,"int12_3","null",0
"int124_3",-98.9651378700053,6.98099481270076e-37,7,50,"big",0.7071068,150307,"int12_3","null",0
"int234_1",-112.570251781111,8.61571685646199e-43,7,50,"big",0.7071068,150307,"int12_3","null",0
"int134_2",-114.581867280447,1.15254504238098e-43,7,50,"big",0.7071068,150307,"int12_3","null",0
"full",-203.118735500563,4.07929012416359e-82,7,50,"big",0.7071068,150307,"int12_3","null",0
"null",3.51181195364848,0.842563360539344,8,50,"big",0.7071068,150308,"int12_3","null",0
"x1",1.61847900203254,0.12686403382711,8,50,"big",0.7071068,150308,"int12_3","null",0
"main",-0.83737957405075,0.0108836029171992,8,50,"big",0.7071068,150308,"int12_3","null",0
"x4",-1.05302147884097,0.00877244388970788,8,50,"big",0.7071068,150308,"int12_3","null",0
"int24_1",-1.84854191067269,0.00395940990575892,8,50,"big",0.7071068,150308,"int12_3","null",0
"int14_2",-2.15286460510752,0.00292055102605626,8,50,"big",0.7071068,150308,"int12_3","null",0
"x3",-2.57367073052054,0.00191739248180669,8,50,"big",0.7071068,150308,"int12_3","null",0
"int12_4",-2.69822035077214,0.00169285518225924,8,50,"big",0.7071068,150308,"int12_3","null",0
"int12_3",-4.69913856292147,0.000228892766929297,8,50,"big",0.7071068,150308,"int12_3","null",0
"int13_2",-5.88936845340025,6.96180405265031e-05,8,50,"big",0.7071068,150308,"int12_3","null",0
"int23_1",-6.22647469823987,4.96956543612574e-05,8,50,"big",0.7071068,150308,"int12_3","null",0
"int34",-6.25566781533718,4.82658549970742e-05,8,50,"big",0.7071068,150308,"int12_3","null",0
"int13",-7.92916564120202,9.05418017552854e-06,8,50,"big",0.7071068,150308,"int12_3","null",0
"int24",-7.95965106797483,8.78232450094763e-06,8,50,"big",0.7071068,150308,"int12_3","null",0
"int14",-8.62213854858098,4.52787910690491e-06,8,50,"big",0.7071068,150308,"int12_3","null",0
"int12",-8.71654286585696,4.11998418294636e-06,8,50,"big",0.7071068,150308,"int12_3","null",0
"int23",-8.9174395248748,3.37013453605525e-06,8,50,"big",0.7071068,150308,"int12_3","null",0
"int34_1",-14.8321617861356,9.09737293121638e-09,8,50,"big",0.7071068,150308,"int12_3","null",0
"int34_2",-15.5081516403815,4.62740311622869e-09,8,50,"big",0.7071068,150308,"int12_3","null",0
"int13_4",-15.5610880921585,4.38881551769516e-09,8,50,"big",0.7071068,150308,"int12_3","null",0
"int24_3",-16.2235367746361,2.2628174462088e-09,8,50,"big",0.7071068,150308,"int12_3","null",0
"int14_3",-16.366847046968,1.96069778400885e-09,8,50,"big",0.7071068,150308,"int12_3","null",0
"x2",-17.1984280313465,8.5361025755988e-10,8,50,"big",0.7071068,150308,"int12_3","null",0
"int23_4",-18.5511328736967,2.20692399471205e-10,8,50,"big",0.7071068,150308,"int12_3","null",0
"int134_2",-28.3873288337297,1.18027103212288e-14,8,50,"big",0.7071068,150308,"int12_3","null",0
"int234_1",-28.5175323356777,1.03617971450746e-14,8,50,"big",0.7071068,150308,"int12_3","null",0
"int124_3",-28.6059010478196,9.48543039979822e-15,8,50,"big",0.7071068,150308,"int12_3","null",0
"int123_4",-32.7396107576681,1.51988148647289e-16,8,50,"big",0.7071068,150308,"int12_3","null",0
"full",-78.5029374463117,2.02791370617937e-36,8,50,"big",0.7071068,150308,"int12_3","null",0
"int12_3",-12.0059184117763,0.915453646568093,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"int12_4",-15.0656608264289,0.0429345694600649,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"int13_2",-16.0298811934369,0.0163701073542945,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"int23_1",-16.4558202552445,0.0106922361810528,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"main",-16.6684498665468,0.00864419741044175,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"null",-17.2483237313538,0.00484048252706791,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"int12",-18.8057371512514,0.00101979435225924,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"int13",-23.4266404572356,1.00387536140944e-05,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"x1",-23.5494345192738,8.87873331832511e-06,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"int14_2",-23.9273118270742,6.08472537953933e-06,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"int14",-24.0683685663439,5.28421912550547e-06,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"int23",-24.1017343082465,5.11081617973955e-06,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"int34",-24.4081114709479,3.76211745126145e-06,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"int24_1",-24.5196236273445,3.36514076536719e-06,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"int24",-24.8591719307185,2.39628948015951e-06,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"x3",-28.8532822037404,4.41488331292527e-08,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"x2",-33.0690205043296,6.51699440885136e-10,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"x4",-33.2376411578624,5.50574799154336e-10,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"int124_3",-40.8113825662467,2.82866963215747e-13,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"int123_4",-43.5161052759137,1.89206512220816e-14,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"int134_2",-45.5870540126076,2.38525311384916e-15,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"int234_1",-46.9907754448991,5.86011311797783e-16,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"int13_4",-65.4009947063585,5.92174038299195e-24,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"int14_3",-66.0965350092715,2.95379293860006e-24,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"int34_1",-66.1403255537098,2.827235960432e-24,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"int23_4",-73.5076286529182,1.78559505125631e-27,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"int24_3",-76.0837032886012,1.35833838771949e-28,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"int34_2",-76.104668911801,1.33015643529361e-28,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"full",-92.4460428095741,1.06398182501808e-35,9,50,"big",0.7071068,150309,"int12_3","int12_3",1
"x4",-14.9230582523956,0.89857668013402,10,50,"big",0.7071068,150310,"int12_3","x4",0
"int12_3",-17.746423262816,0.0533805813418773,10,50,"big",0.7071068,150310,"int12_3","x4",0
"null",-17.8908035431373,0.0462040175482936,10,50,"big",0.7071068,150310,"int12_3","x4",0
"int12_4",-21.1453195510048,0.00178345188278629,10,50,"big",0.7071068,150310,"int12_3","x4",0
"int12",-25.5260004775007,2.23231688018551e-05,10,50,"big",0.7071068,150310,"int12_3","x4",0
"int23_1",-26.1666015374996,1.17637649359207e-05,10,50,"big",0.7071068,150310,"int12_3","x4",0
"x1",-26.264312848534,1.06686840700115e-05,10,50,"big",0.7071068,150310,"int12_3","x4",0
